time,intensity,tau_empirical,tau_fit
-0.545140800003253,217536,4.2351211323978,2.47991053113076
0.914859199996748,215993,4.22075595453931,2.47991053113076
1.93485919999674,214164,4.22821727052395,2.47518933254063
2.95485919999675,212981,4.22456318423373,2.47518933254063
3.97585919999675,212963,4.23416234094245,2.47613951670595
4.99585919999674,215419,4.23213783503534,2.48437547366991
6.01585919999675,218357,4.24742796938898,2.4810818454506
7.03585919999674,217436,4.23827468274048,2.48281399695462
8.05485919999675,217632,4.24083114941932,2.48281399695462
9.07485919999674,217478,4.23800999075129,2.48281399695462
10.0958591999967,218283,4.24016881353715,2.48232275783485
11.1148591999967,219038,4.24494892054946,2.49104788260005
12.1348591999967,219915,4.24792200803326,2.49104788260005
13.1548591999967,219220,4.24084155999625,2.49104788260005
14.1748591999967,218684,4.2521618255484,2.49104788260005
15.1948591999967,219339,4.24797703877252,2.49104788260005
16.2148591999967,218795,4.24723627372342,2.49104788260005
17.2358591999967,220445,4.2416133111377,2.48762336756134
18.2548591999967,219452,4.23989260945835,2.48762336756134
19.2748591999967,218583,4.24823609153709,2.48770384012343
20.2948591999968,219196,4.23092690031991,2.48770384012343
21.3158591999968,220666,4.23999740422278,2.48968329234911
22.3358591999967,217850,4.24795841596251,2.4871994600049
23.3558591999967,218066,4.24361127169918,2.4879081490334
24.3748591999967,217820,4.23628417323656,2.4879081490334
25.3948591999967,218624,4.24336364453994,2.4879081490334
26.4148591999967,217668,4.23582425706827,2.4879081490334
27.4358591999967,217126,4.23403884364309,2.4879081490334
28.4558591999967,216005,4.23868473792317,2.4879081490334
29.4758591999967,216878,4.23369337149101,2.4879081490334
30.4948591999967,217954,4.23723548886456,2.4879081490334
31.5148591999967,217567,4.2382574925383,2.4879081490334
32.5348591999967,218185,4.23462540679465,2.49411560370665
33.5548591999967,216673,4.23966260014336,2.49110236606409
34.5748591999967,217497,4.24374135674442,2.49110236606409
35.5948591999967,216109,4.24203575949309,2.49110236606409
36.6148591999967,216972,4.24001155857267,2.49110236606409
37.6348591999967,216852,4.24886740726574,2.49110236606409
38.6548591999967,217090,4.24966989755246,2.49110236606409
39.6758591999967,216783,4.23935268718147,2.49110236606409
40.6948591999967,216591,4.23638235020925,2.49110236606409
41.7158591999967,216836,4.24774008843044,2.49110236606409
42.7348591999967,216453,4.24451920544216,2.49052639106053
43.7558591999967,215595,4.2347203881976,2.48035388671362
44.7748591999967,217049,4.26491222194624,2.49038999445584
45.7948591999967,217091,4.24858713916656,2.49309738219036
46.8158591999967,216333,4.24681177961174,2.49309738219036
47.8358591999967,216467,4.24745297669117,2.49309738219036
48.8548591999967,215121,4.24148907081398,2.49309738219036
49.8748591999967,215977,4.24438318482063,2.49309738219036
50.8948591999967,216471,4.24599244428068,2.49309738219036
51.9148591999967,216087,4.23994888916722,2.49309738219036
52.9348591999967,216583,4.24154411812279,2.49309738219036
53.9548591999967,216214,4.24709792693887,2.49309738219036
54.9748591999967,215991,4.24165441222642,2.49309738219036
55.9968591999967,216435,4.24129705642861,2.49153638649579
57.0158591999967,217767,4.23864239270018,2.48351359900449
58.0358591999967,217575,4.24934411040626,2.48975653248865
59.0558591999967,217236,4.24841656682167,2.49983343198218
60.0758591999967,216743,4.24642330601394,2.49983343198218
61.0948591999967,217808,4.24453062397979,2.49236312658827
62.1158591999967,218415,4.25436707443914,2.4840124679985
63.1358591999967,218231,4.24895041180923,2.48639263532886
64.1558591999967,217161,4.24023909442693,2.48639263532886
65.1748591999967,218819,4.24801964932407,2.48976253588495
66.1958591999967,217942,4.24596348613116,2.48976253588495
67.2148591999967,216146,4.24093981578354,2.48965120584027
68.2358591999968,217344,4.23813076949652,2.48965120584027
69.2548591999967,217685,4.2537172571474,2.49290458608652
70.2748591999967,217445,4.24120428358679,2.49290458608652
71.2948591999968,216460,4.24536074752446,2.49290458608652
72.3158591999967,216919,4.24120207224779,2.49290458608652
73.3348591999967,217330,4.25081128127117,2.49290458608652
74.3558591999967,217374,4.24113934209807,2.49290458608652
75.3748591999967,217240,4.24213045654031,2.49290458608652
76.3958591999967,216301,4.24815882739028,2.49290458608652
77.4148591999968,217018,4.23721271976695,2.49290458608652
78.4358591999967,217244,4.247507032205,2.49290458608652
79.4548591999967,218218,4.24921618295518,2.49290458608652
80.4758591999967,217447,4.24206214290346,2.49290458608652
81.4948591999967,217795,4.23905812822795,2.49290458608652
82.5158591999968,218098,4.23740660974954,2.49290458608652
83.5348591999967,217844,4.24670086063356,2.49290458608652
84.5548591999967,218048,4.25159120728289,2.49290458608652
85.5748591999968,217038,4.24834677621193,2.4930832924395
86.5948591999967,217646,4.24705689919503,2.4930832924395
87.6158591999967,216759,4.25218411338014,2.4930832924395
88.6358591999967,213838,4.25125170741215,2.4904133834619
89.6548591999967,210191,4.22889260256163,2.47237996061714
90.6748591999967,206641,4.22413253466008,2.47118454909842
91.6958591999967,207729,4.22940928706423,2.48087647680362
92.7158591999967,204277,4.22627589940013,2.48058254054683
93.7348591999967,206355,4.22693902112759,2.48058254054683
94.7548591999967,205373,4.2250072073362,2.48058254054683
95.7748591999967,205706,4.22739797499059,2.48058254054683
96.7948591999968,203610,4.2175715308059,2.47748821344171
97.8168591999967,200912,4.20097231025878,2.44869422442092
98.8348591999967,201382,4.21679243572836,2.46244495788564
99.8548591999968,200040,4.21675230716258,2.45991594584136
100.874859199997,202262,4.21681061343147,2.45081480055528
101.894859199997,201625,4.2100516494772,2.46655311727197
102.915859199997,198826,4.21768825922347,2.4528841909445
103.934859199997,199559,4.20643618297345,2.45363525221836
104.954859199997,196542,4.19317882525722,2.44243105547882
105.974859199997,197492,4.21136215794755,2.46489464351921
106.995859199997,200119,4.21676238887491,2.45483237812467
108.015859199997,198295,4.2108444037787,2.45483237812467
109.035859199997,200489,4.20972344432822,2.45483237812467
110.054859199997,198775,4.2084483582917,2.45483237812467
111.074859199997,203633,4.21683584778067,2.4623421708064
112.095859199997,206905,4.22598646231277,2.46582291240166
113.114859199997,205615,4.2284523292629,2.47188821525435
114.134859199997,212693,4.23995372176338,2.48209500590919
115.155859199997,211184,4.23911925713036,2.48209500590919
116.174859199997,212787,4.23308696867742,2.48209500590919
117.195859199997,207665,4.22106483208657,2.45901401531316
118.214859199997,204763,4.22134971395607,2.45758119027301
119.235859199997,200819,4.21238271874632,2.44832399604513
120.254859199997,200207,4.21226919415123,2.46227703750542
121.275859199997,198083,4.20947149791002,2.45750299282112
122.294859199997,199342,4.21593858266176,2.46265425225668
123.315859199997,207576,4.2298643882423,2.46809643034306
124.335859199997,203594,4.21653927436823,2.4651829070526
125.355859199997,201127,4.20847313820062,2.45568462800723
126.374859199997,198472,4.20889448220826,2.44688351335207
127.395859199997,198773,4.20771892579371,2.44751775012416
128.414859199997,201029,4.20764802422078,2.4435923096666
129.435859199997,198120,4.20210653964116,2.44413613079172
130.455859199997,197461,4.18222886689765,2.44306385557345
131.474859199997,199011,4.21402844952434,2.44936673348867
132.495859199997,204496,4.21014758071587,2.45717815496856
133.515859199997,206041,4.23450063504234,2.46651483712691
134.535859199997,201101,4.21069927032932,2.4649610825556
135.555859199997,200800,4.21055472286599,2.4540396679537
136.574859199997,204010,4.22012852382301,2.46841890657623
137.594859199997,203031,4.21942500643834,2.46841890657623
138.614859199997,204394,4.2072927452193,2.46841890657623
139.635859199997,199434,4.20701069360557,2.45590213360849
140.654859199997,201263,4.21324328459034,2.45526276996301
141.674859199997,199849,4.21531005736441,2.45415601414524
142.694859199997,197775,4.21085904945411,2.45459987051856
143.714859199997,198987,4.20343374509008,2.45459987051856
144.734859199997,196537,4.19103843245586,2.45248517100675
145.755859199997,203213,4.22142583396116,2.45261369872285
146.774859199997,200014,4.20762519211351,2.46483652830271
147.795859199997,196868,4.1997556344635,2.45418483638075
148.814859199997,201876,4.20568202111763,2.44643834698464
149.834859199997,200200,4.20885274796922,2.44643834698464
150.854859199997,200499,4.2007253475721,2.4462301748747
151.875859199997,199328,4.19948315362218,2.4462301748747
152.894859199997,200632,4.19983992874105,2.44776146378703
153.915859199997,202963,4.21624909689306,2.46171601921811
154.934859199997,198982,4.1963062559486,2.45606188677751
155.955859199997,197329,4.19942083463198,2.45191121312228
156.975859199997,201365,4.20988172523497,2.45824887205477
157.995859199997,198042,4.19838688364747,2.45327846520758
159.014859199997,200591,4.2076089091161,2.45949016029771
160.035859199997,203314,4.21379690459455,2.46034038457033
161.055859199997,212091,4.23344082162927,2.46671203768379
162.075859199997,210663,4.22614416266464,2.46671203768379
163.094859199997,205346,4.2157190411989,2.45828868038539
164.114859199997,209879,4.22501718137633,2.46087740770789
165.134859199997,207904,4.22382482776959,2.45984930872822
166.154859199997,210512,4.22326780996223,2.47794049215994
167.174859199997,209916,4.22768248792739,2.47794049215994
168.194859199997,203808,4.19970446042684,2.4497380857124
169.214859199997,201562,4.2041639587056,2.44937586873622
170.235859199997,199436,4.21194525993944,2.45121036305683
171.254859199997,200166,4.20177290863375,2.44260365969684
172.274859199997,200549,4.21317409778456,2.45156430978333
173.294859199997,199058,4.19965858249127,2.45156430978333
174.314859199997,196874,4.19344405684502,2.42265584781955
175.335859199997,205104,4.22294528434318,2.46266445605808
176.354859199997,207658,4.20960250034443,2.45992940789839
177.375859199997,206718,4.22540728503781,2.47857230260452
178.395859199997,201253,4.20004584644432,2.44715782503292
179.415859199997,200029,4.20168704237943,2.44276594264348
180.435859199997,199409,4.20036753565018,2.44365928255515
181.454859199997,197457,4.19657815525089,2.44239787228133
182.475859199997,200436,4.19603244521086,2.44884944492353
183.495859199997,200707,4.20124618361832,2.44884944492353
184.514859199997,206639,4.20458123910655,2.45679809339659
185.534859199997,199716,4.20169090241953,2.43712228055492
186.554859199997,196658,4.1967673409246,2.43916162242561
187.574859199997,201672,4.1985990617551,2.45533851722494
188.594859199997,199148,4.20608519946853,2.45239210308014
189.615859199997,198244,4.19494024075179,2.45239210308014
190.635859199997,196453,4.19437097247916,2.44658822585568
191.655859199997,200465,4.20511292362541,2.44524223179298
192.675859199997,200994,4.19532449603559,2.44825488917258
193.694859199997,197494,4.20129528198566,2.45571645529402
194.714859199997,204492,4.21089552365417,2.46156123416527
195.734859199997,201646,4.2041511078383,2.45763795885968
196.754859199997,200658,4.20895341230402,2.45630920776504
197.774859199997,207578,4.21375412309582,2.45938555175087
198.795859199997,201927,4.20371109035308,2.44110009577328
199.814859199997,200417,4.20635674338392,2.45748123418899
200.835859199997,200104,4.19811678490795,2.45748123418899
201.854859199997,198609,4.18924035975746,2.449857330678
202.875859199997,200769,4.20479032987573,2.45120910416325
203.895859199997,203644,4.19447137623429,2.45178351252948
204.914859199997,200110,4.20516647695315,2.45259139053542
205.935859199997,199713,4.19738393940054,2.45237127923337
206.954859199997,199865,4.19884220538513,2.4519531945802
207.974859199997,201431,4.20069123232527,2.44886125548023
208.995859199997,205562,4.2134405758412,2.45538763750001
210.015859199997,202052,4.19939461579708,2.45538763750001
211.035859199997,199019,4.196771850406,2.4444840043156
212.055859199997,197598,4.18626154943265,2.4444840043156
213.074859199997,200512,4.20322744999624,2.45371411852788
214.094859199997,197313,4.19376773719731,2.45196713643503
215.114859199997,198120,4.20288616089041,2.45170254829294
216.134859199997,199331,4.20155733734904,2.45170254829294
217.155859199997,197443,4.18590712686183,2.45170254829294
218.174859199997,210795,4.22836044737196,2.47192571914009
219.195859199997,210304,4.22269679571478,2.47192571914009
220.214859199997,206774,4.21694934601213,2.45280893855312
221.235859199997,212991,4.23837690572513,2.46998727639201
222.254859199997,208162,4.21020012457284,2.45946426153327
223.274859199997,200748,4.20155414890742,2.44283777356692
224.294859199997,200211,4.19505331667785,2.44283777356692
225.315859199997,201399,4.1996645110677,2.44283777356692
226.334859199997,197354,4.18593479028888,2.43734616785333
227.354859199997,199838,4.1993514491888,2.43946078016329
228.375859199997,211895,4.22251866845124,2.46895662458458
229.395859199997,206684,4.21647783335417,2.4654881082628
230.415859199997,205552,4.21012729437891,2.4654881082628
231.435859199997,206797,4.20634326258196,2.46441404582509
232.455859199997,210790,4.2224576320002,2.46800054788416
233.475859199997,214737,4.23997973054855,2.47723373938361
234.495859199997,210194,4.23247967385307,2.47603602323647
235.515859199997,204189,4.19963480848807,2.44841781204086
236.535859199997,204148,4.21673181985566,2.455131150302
237.554859199997,208036,4.22539300282882,2.45938686094306
238.574859199997,203506,4.20879873728212,2.45751569025613
239.595859199997,201973,4.2022091893824,2.45364763756039
240.614859199997,201835,4.19970180831587,2.44851003292744
241.634859199997,204825,4.20852062905434,2.45192965344073
242.654859199997,201167,4.18778332006123,2.43913047195999
243.674859199997,197968,4.2011432417826,2.45112749620545
244.694859199997,204404,4.20634060687254,2.45595184654799
245.715859199997,199550,4.18949636545768,2.45124756273099
246.734859199997,203238,4.20195882285043,2.45975548602013
247.754859199997,202318,4.19942001195877,2.45975548602013
248.774859199997,197578,4.20465508145824,2.44598610445571
249.795859199997,204241,4.20971112546132,2.45556083670877
250.814859199997,206764,4.20934323111561,2.45384545590132
251.835859199997,204563,4.20981916589166,2.45384545590132
252.854859199997,198796,4.18964200233787,2.4445829051948
253.874859199997,206886,4.22056696258819,2.45656142154245
254.895859199997,206610,4.21836708177952,2.46429456518708
255.914859199997,203939,4.20061306884761,2.46386289744135
256.934859199997,206102,4.21098700787197,2.46386289744135
257.955859199997,211896,4.22251871013705,2.46331276758383
258.975859199997,213283,4.22768008233522,2.46616607979695
259.995859199997,213053,4.2302515872833,2.4755941977451
261.015859199997,208082,4.21919920156433,2.46317064623588
262.035859199997,203945,4.20631104117299,2.45664241796771
263.054859199997,206550,4.21108770314989,2.45664241796771
264.074859199997,210222,4.21668558152874,2.47403088082345
265.095859199997,214028,4.22907183697887,2.47977666820662
266.114859199997,219737,4.2392622712561,2.47522242977714
267.134859199997,220548,4.24058228634249,2.48463814985465
268.154859199997,223088,4.25555271199909,2.4963104113985
269.175859199997,224943,4.24816892499742,2.49340019344116
270.195859199997,222818,4.24526632523886,2.49174458556566
271.214859199997,224375,4.24783674405801,2.49174458556566
272.234859199997,224204,4.24114811236808,2.48719403361239
273.254859199997,223608,4.24507533004793,2.48719403361239
274.274859199997,223252,4.24854578605312,2.48719403361239
275.294859199997,222527,4.24515629325835,2.48719403361239
276.315859199997,223153,4.25524450580333,2.50133541286909
277.334859199997,222560,4.2591127551792,2.50133541286909
278.355859199997,221602,4.25880544737278,2.50133541286909
279.374859199997,221985,4.25595225057493,2.50133541286909
280.394859199997,221048,4.25008955516703,2.50133541286909
281.415859199997,221209,4.2367030025402,2.49050595532821
282.434859199997,219125,4.24142215692988,2.49005992236342
283.455859199997,219859,4.24502292938619,2.49005992236342
284.474859199997,217719,4.25697933582003,2.49211999764582
285.495859199997,215389,4.22763380451343,2.48488042357192
286.515859199997,213424,4.23685851362417,2.48138711952508
287.535859199997,210172,4.2278079738357,2.47504993064703
288.554859199997,210020,4.22518898034327,2.47456653536586
289.574859199997,212526,4.23625837440999,2.47456653536586
290.594859199997,217309,4.24507141284363,2.48616314999935
291.614859199997,219217,4.24277831752367,2.49483536920603
292.635859199997,219201,4.24996520082767,2.49483536920603
293.654859199997,222117,4.2447202666037,2.49495889897585
294.675859199997,220329,4.25589300568611,2.49495889897585
295.694859199997,221638,4.25194139245493,2.49495889897585
296.714859199997,221047,4.24562885033633,2.49562357201117
297.734859199997,221796,4.24498206068015,2.49562357201117
298.754859199997,220846,4.24865033698709,2.49562357201117
299.775859199997,222217,4.24157540787596,2.49562357201117
300.795859199997,221701,4.25421543158751,2.49562357201117
301.814859199997,221486,4.25178696581063,2.49562357201117
302.835859199997,221800,4.25139972602654,2.49562357201117
303.855859199997,221677,4.25582776396668,2.49562357201117
304.874859199997,220985,4.24632825930566,2.49562357201117
305.895859199997,220022,4.25681177751383,2.49445382453246
306.914859199997,218390,4.24658920623436,2.49213821491606
307.934859199997,217418,4.23296423183228,2.48861852659663
308.955859199997,215096,4.24157393844446,2.49171508088556
309.974859199997,211002,4.23929522953773,2.48614605792435
311.000859199997,213695,4.23677535932905,2.49423790571839
312.014859199997,216414,4.24048804010054,2.4902412520661
313.034859199997,219039,4.25326528609485,2.48742651241599
314.054859199997,220316,4.26000905655203,2.49243751150285
315.075859199997,220743,4.25639186687494,2.49243751150285
316.094859199997,220311,4.25295915014995,2.49243751150285
317.114859199997,220459,4.25255262131054,2.50401976336436
318.135859199997,221047,4.258297463884,2.50401976336436
319.155859199997,220680,4.25413996604161,2.50466345405084
320.174859199997,220117,4.254551259566,2.50466345405084
321.194859199997,221059,4.2523815235308,2.50466345405084
322.214859199997,220969,4.25393428265279,2.50466345405084
323.234859199997,219768,4.24743483550433,2.50466345405084
324.255859199997,218877,4.25229104711174,2.50466345405084
325.279859199997,220296,4.25064522762443,2.50466345405084
326.294859199997,221452,4.25980082535576,2.50466345405084
327.314859199997,220461,4.24195619813532,2.50466345405084
328.335859199997,218969,4.25272599216621,2.50466345405084
329.355859199997,220677,4.24547525370171,2.50466345405084
330.374859199997,221031,4.24411607775116,2.50466345405084
