Timestamp,Speed
2022-03-25T13:00:56.8801408-05:00,11.7126
2022-03-25T13:00:56.8979072-05:00,11.7126
2022-03-25T13:00:56.9006720-05:00,11.7126
2022-03-25T13:00:56.9073408-05:00,11.7126
2022-03-25T13:00:56.9562112-05:00,4.6851
2022-03-25T13:00:56.9830272-05:00,2.3425
2022-03-25T13:00:57.0236800-05:00,0.0000
2022-03-25T13:00:57.0631040-05:00,0.0000
2022-03-25T13:00:57.1026048-05:00,0.0000
2022-03-25T13:00:57.1429248-05:00,2.3425
2022-03-25T13:00:57.1832064-05:00,2.3425
2022-03-25T13:00:57.2231552-05:00,0.0000
2022-03-25T13:00:57.2633344-05:00,0.0000
2022-03-25T13:00:57.3031040-05:00,0.0000
2022-03-25T13:00:57.3437184-05:00,2.3425
2022-03-25T13:00:57.3826816-05:00,0.0000
2022-03-25T13:00:57.4237184-05:00,0.0000
2022-03-25T13:00:57.4626048-05:00,0.0000
2022-03-25T13:00:57.5033856-05:00,0.0000
2022-03-25T13:00:57.5558784-05:00,0.0000
2022-03-25T13:00:57.5840512-05:00,0.0000
2022-03-25T13:00:57.6226688-05:00,0.0000
2022-03-25T13:00:57.6635776-05:00,0.0000
2022-03-25T13:00:57.7034496-05:00,0.0000
2022-03-25T13:00:57.7442944-05:00,0.0000
2022-03-25T13:00:57.7827328-05:00,0.0000
2022-03-25T13:00:57.8231552-05:00,0.0000
2022-03-25T13:00:57.8631424-05:00,0.0000
2022-03-25T13:00:57.9026688-05:00,0.0000
2022-03-25T13:00:57.9428608-05:00,0.0000
2022-03-25T13:00:57.9832704-05:00,-2.3425
2022-03-25T13:00:58.0226304-05:00,0.0000
2022-03-25T13:00:58.0627072-05:00,0.0000
2022-03-25T13:00:58.1038336-05:00,0.0000
2022-03-25T13:00:58.1429632-05:00,0.0000
2022-03-25T13:00:58.1841408-05:00,-2.3425
2022-03-25T13:00:58.2227584-05:00,0.0000
2022-03-25T13:00:58.2636416-05:00,0.0000
2022-03-25T13:00:58.3029888-05:00,0.0000
2022-03-25T13:00:58.3437056-05:00,0.0000
2022-03-25T13:00:58.3827584-05:00,0.0000
2022-03-25T13:00:58.4231936-05:00,0.0000
2022-03-25T13:00:58.4632448-05:00,0.0000
2022-03-25T13:00:58.5027328-05:00,0.0000
2022-03-25T13:00:58.5426944-05:00,0.0000
2022-03-25T13:00:58.5827072-05:00,0.0000
2022-03-25T13:00:58.6230528-05:00,0.0000
2022-03-25T13:00:58.6627200-05:00,0.0000
2022-03-25T13:00:58.7027200-05:00,0.0000
2022-03-25T13:00:58.7435776-05:00,0.0000
2022-03-25T13:00:58.7827072-05:00,0.0000
2022-03-25T13:00:58.8241152-05:00,0.0000
2022-03-25T13:00:58.8629504-05:00,0.0000
2022-03-25T13:00:58.9039232-05:00,0.0000
2022-03-25T13:00:58.9436800-05:00,0.0000
2022-03-25T13:00:58.9838080-05:00,0.0000
2022-03-25T13:00:59.0227072-05:00,0.0000
2022-03-25T13:00:59.0630144-05:00,0.0000
2022-03-25T13:00:59.1030400-05:00,0.0000
