state2.2
"[3519.8, 3738.4]"
"[3992.2, 4094.2]"
"[6862.8, 7101.3]"
"[7714.9, 8001.0]"
"[9194.9, 9309.2]"
"[9646.9, 9992.7]"
"[10226.0, 10305.0]"
"[26269.0, 26580.0]"
"[27153.0, 27408.0]"
"[27557.0, 27888.0]"
"[28078.0, 28468.0]"
"[28602.0, 28933.0]"
"[29089.0, 29449.0]"
"[33684.0, 33996.0]"
"[34629.0, 34856.0]"
"[34996.0, 35675.0]"
"[35813.0, 35975.0]"
"[36197.0, 36864.0]"
"[37121.0, 37604.0]"
"[40205.0, 40395.0]"
"[41268.0, 41566.0]"
"[41859.0, 42154.0]"
"[42303.0, 42666.0]"
"[42828.0, 42847.0]"
"[42936.0, 43188.0]"
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
