1
9165.4
10790.0
10989.0
11157.0
11342.0
12445.0
14524.0
14636.0
15652.0
16943.0
17464.0
19204.0
19452.0
21391.0
21826.0
23963.0
24765.0
26021.0
26650.0
26962.0
27341.0
28169.0
29142.0
29658.0
30021.0
30094.0
30550.0
31478.0
33212.0
33609.0
34081.0
34501.0
34641.0
35032.0
