state3
4.1389
4.1278
4.1302
4.1332
4.1295
4.1304
4.1296
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
