state4.2
"[2895.2, 3136.9]"
"[5238.0, 5293.1]"
"[5642.8, 5996.5]"
"[6833.5, 6864.1]"
"[7813.8, 7899.5]"
"[8622.2, 8839.6]"
"[11165.0, 11211.0]"
"[11908.0, 11964.0]"
"[13217.0, 13560.0]"
"[13732.0, 13839.0]"
"[14632.0, 14848.0]"
"[15849.0, 16227.0]"
"[16580.0, 16782.0]"
"[17316.0, 17467.0]"
"[18192.0, 18503.0]"
"[19140.0, 19347.0]"
"[19427.0, 19467.0]"
"[20169.0, 20248.0]"
"[21553.0, 21639.0]"
"[24168.0, 24452.0]"
"[26228.0, 26391.0]"
"[26984.0, 27128.0]"
"[27561.0, 28056.0]"
"[28088.0, 28139.0]"
"[31696.0, 31744.0]"
"[33836.0, 33947.0]"
"[34060.0, 34159.0]"
"[34344.0, 34643.0]"
"[35092.0, 35259.0]"
"[35860.0, 36096.0]"
"[36196.0, 36260.0]"
"[38349.0, 38663.0]"
"[39025.0, 39071.0]"
"[39881.0, 39935.0]"
"[40973.0, 41087.0]"
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
