time,intensity,tau_empirical,tau_fit
1.013,402995,4.19890356358752,2.3266036627526
2.434,403239,4.19530649242532,2.32461177548516
3.453,402341,4.19808403147268,2.32428803760321
4.473,403820,4.20096305969971,2.32444346159747
5.493,402526,4.20017675461161,2.32444346159747
6.514,402736,4.20961407545889,2.33127090929041
7.533,402311,4.19976589505139,2.33127090929041
8.554,402594,4.19499128344938,2.32945743619057
9.573,400760,4.19701013435219,2.32945743619057
10.593,402584,4.19661895073926,2.32945743619057
11.614,402735,4.19622615917861,2.32945743619057
12.633,402608,4.20216208687867,2.32945743619057
13.653,402989,4.20205795767699,2.32945743619057
14.673,400342,4.19710532869085,2.32945743619057
15.693,402694,4.19933086244302,2.32945743619057
16.714,403646,4.20624539010593,2.32945743619057
17.733,402321,4.20450791090914,2.32945743619057
18.754,402439,4.19966411706214,2.32945743619057
19.773,402371,4.20245492436467,2.32945743619057
20.794,401929,4.19814236111936,2.32805844467612
21.813,403650,4.19413355102948,2.32472650338067
22.834,403151,4.19503073181562,2.32472650338067
23.853,403317,4.19814468345337,2.32472650338067
24.874,403267,4.19390079671952,2.32472650338067
25.893,402820,4.20721900172154,2.3207798631032
26.914,401511,4.19566507424394,2.3207798631032
27.933,402344,4.20298920138111,2.3207798631032
28.953,404329,4.19733727582228,2.32213737643672
29.973,401281,4.19580125667026,2.32143640752903
30.993,403410,4.20095393319403,2.32143640752903
32.013,403976,4.19373409604743,2.32721097138633
33.034,402355,4.19928443066348,2.32721097138633
34.053,403301,4.19392483987607,2.33316348357297
35.074,403083,4.19660889043553,2.33316348357297
36.093,401752,4.19656334136743,2.33316348357297
37.114,402403,4.19709225132776,2.32891735368141
38.133,404831,4.20186096607492,2.32582379730444
39.153,403362,4.19800916153422,2.32582379730444
40.173,403360,4.19496192427885,2.32582379730444
41.193,402811,4.19792674963779,2.32807803493204
42.213,401977,4.20185655312918,2.31833067591467
43.233,402888,4.20705186162981,2.33264607543216
44.253,402120,4.19358600503897,2.32119372939751
45.274,404015,4.19740565822511,2.32277083525524
46.293,403342,4.20694917913547,2.3290116755371
47.314,402160,4.20010091122733,2.3290116755371
48.333,403172,4.19864120495134,2.3290116755371
49.354,403991,4.19967589506567,2.32877341105982
50.373,403577,4.19539050731454,2.32877341105982
51.394,403660,4.19339745818206,2.32129486442398
52.413,402269,4.20282232216178,2.32847656161854
53.434,403102,4.19611613935585,2.32973753249591
54.453,403168,4.19744375798411,2.32973753249591
55.474,402537,4.19518576681733,2.32973753249591
56.493,402823,4.19413505274901,2.32973753249591
57.514,404168,4.20200517270495,2.32973753249591
58.533,401578,4.19658120801533,2.32973753249591
59.554,401410,4.19443267261701,2.32507463010218
60.573,401876,4.20284040058676,2.32507463010218
61.593,402480,4.20142465838053,2.32507463010218
62.613,400597,4.19397430517264,2.32507463010218
63.633,402011,4.20504207690344,2.32519642686932
64.653,402901,4.20039116121365,2.33522710201786
65.673,403555,4.20379749633493,2.32438124745159
66.694,402081,4.19640559869209,2.31985034472765
67.713,402231,4.20131169528912,2.32452777368907
68.733,401686,4.20709310375607,2.32452777368907
69.754,402167,4.19659065589161,2.31928518420233
70.773,401489,4.19964826459572,2.31693992887989
71.794,401146,4.20656210959161,2.32766010463146
72.813,401984,4.19888835649402,2.32687764244056
73.833,401343,4.19916012842262,2.33214787544853
74.853,401216,4.20008384510372,2.33214787544853
75.873,401484,4.19911723785969,2.33511172522471
76.893,402615,4.2014220573355,2.33507359409077
77.914,400594,4.1973371508803,2.33063458821966
78.933,401733,4.18824286814565,2.3151038844689
79.954,402243,4.2020116407079,2.3151038844689
80.973,402694,4.20131897175959,2.3168392069507
81.993,400538,4.20565723147744,2.32074932432575
83.013,400039,4.20029856982364,2.335225613799
84.033,401256,4.1928348332449,2.31803374613495
85.053,399423,4.20197266675936,2.31809337958609
86.073,401126,4.20406720194438,2.32629664950512
87.093,401258,4.20557055818345,2.32629664950512
88.114,402933,4.19787363921974,2.31725884080948
89.133,404084,4.20174049500501,2.3251380428315
90.154,406289,4.19870235392152,2.32551968524188
91.173,405963,4.19662709084801,2.32323629079916
92.194,406957,4.19055307800237,2.3192643065504
93.213,408081,4.19509342540895,2.3192643065504
94.233,408808,4.20647314074808,2.32988542984798
95.253,408248,4.20325556213477,2.32208586848635
96.273,406162,4.19503619154861,2.32534911706966
97.293,408223,4.19827662285431,2.32534911706966
98.313,406528,4.2042086882826,2.32534911706966
99.333,407337,4.20159378703074,2.33150556004863
100.354,408459,4.201623689744,2.33150556004863
101.373,406455,4.19884542861892,2.32917060158365
102.394,403780,4.19123019579237,2.32426904693719
103.413,406980,4.19776029168382,2.32426904693719
104.434,403917,4.19283728065388,2.31628523500081
105.453,404446,4.19442122161539,2.3237443601686
106.474,403137,4.19124140617551,2.3237443601686
107.493,404066,4.19578416757096,2.32764094763274
108.514,404572,4.19354357670328,2.32764094763274
109.533,403114,4.18923400539105,2.32419974864794
110.553,403752,4.19925067350294,2.32419974864794
111.573,400346,4.1901966012904,2.32312872438759
112.594,403777,4.20601743357728,2.33231379057923
113.613,402142,4.20464166610402,2.32966292878086
114.633,402876,4.19886945966377,2.32538484554784
115.653,401971,4.19598475155942,2.31896074706708
116.673,399860,4.19153351467167,2.3262501184098
117.693,401155,4.18863230271789,2.31116896341845
118.713,402084,4.20171868095867,2.32653867699978
119.733,401528,4.19835581941912,2.32653867699978
120.754,401045,4.19712830671669,2.32580403444443
121.773,400727,4.20238526192391,2.32976471771993
122.794,399946,4.19383410521652,2.32976471771993
123.813,403071,4.19271200776049,2.32382020495065
124.834,401741,4.198588527083,2.32949478282436
125.853,401951,4.19758873930774,2.32949478282436
126.874,399271,4.19523372610739,2.32150457656237
127.893,401096,4.19537395330401,2.32042899344624
128.913,399119,4.19535904607491,2.32407903609279
