0
12.72
780.94
1304.7
1665.4
2501.5
3206.3
4034.8
4210.3
4618.3
6207.3
6685.9
7538.7
8202.9
8386.8
8526.8
9443.1
10295.0
10976.0
11297.0
12257.0
12425.0
12689.0
12852.0
13665.0
13808.0
14223.0
14836.0
15372.0
15988.0
16232.0
16393.0
17216.0
17477.0
18213.0
18761.0
19324.0
20024.0
20341.0
21857.0
22841.0
23913.0
24384.0
25297.0
25609.0
25977.0
26516.0
27040.0
27760.0
28144.0
29404.0
30284.0
30460.0
30921.0
31220.0
31964.0
32704.0
33165.0
33448.0
34297.0
35424.0
36025.0
36485.0
36656.0
36964.0
37684.0
37980.0
38149.0
38472.0
40255.0
40852.0
41125.0
