state3.2
"[887.63, 1018.2]"
"[11633.0, 11779.0]"
"[14304.0, 14363.0]"
"[19772.0, 19855.0]"
"[20740.0, 20799.0]"
"[21388.0, 21518.0]"
"[22132.0, 22172.0]"
"[30863.0, 31045.0]"
"[31786.0, 31897.0]"
"[33123.0, 33215.0]"
"[36420.0, 36554.0]"
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
