time,intensity,tau_empirical,tau_fit
-0.331222399998921,261248,4.15386714366305,2.43259856140693
0.848777600001078,278945,4.20140947634442,2.46795959043813
1.86877760000108,285205,4.20400970068226,2.48296610842395
2.94077760000108,275429,4.18434218983317,2.46117384720976
3.94977760000108,274087,4.17553616063399,2.46117384720976
4.96977760000108,267454,4.1629355735727,2.44448003301451
5.98977760000108,277310,4.19230242450534,2.45509034261141
7.00877760000108,271908,4.17977866913538,2.45369006400265
8.03377760000108,268627,4.16394796540465,2.45268977185198
9.05177760000108,266554,4.1604627220476,2.43696714438652
10.0687776000011,270641,4.16910478979079,2.45516030419338
11.0887776000011,273418,4.18328812592184,2.4622103864634
12.1087776000011,269310,4.17820388623375,2.46153222243433
13.1287776000011,270801,4.17912076645966,2.46153222243433
14.1497776000011,269367,4.167115395567,2.46153222243433
15.1697776000011,273022,4.17816792746128,2.45448580695833
16.1897776000011,267113,4.15984678032323,2.45349397005608
17.2087776000011,278831,4.18333369481367,2.45896498432621
18.2287776000011,272970,4.17473207172559,2.46330151588888
19.2487776000011,266635,4.16710510518032,2.45127125069435
20.2687776000011,261605,4.16363495900922,2.43789635856262
21.2887776000011,261711,4.14693450691383,2.43621302991625
22.3127776000011,263528,4.15570197658163,2.43637325120522
23.3297776000011,261191,4.15758849756659,2.43736503311793
24.3487776000011,265992,4.15490711083488,2.44046651039416
25.3687776000011,263166,4.16145553778949,2.44016706164168
26.3897776000011,261120,4.14420792309539,2.42667826199056
27.4087776000011,260752,4.14767711685641,2.44013906485894
28.4297776000011,265702,4.16512697291213,2.4411868223871
29.4487776000011,267228,4.17608139684687,2.45325295679094
30.4687776000011,272750,4.17623140957378,2.45438404778036
31.4887776000011,277333,4.19011092337699,2.46424036398987
32.5087776000011,265486,4.15931100692634,2.44095620836794
33.5287776000011,263200,4.15301077206868,2.45072826723341
34.5497776000011,273108,4.18150835716288,2.46104651547008
35.5697776000011,281178,4.18872078857998,2.46810282364181
36.5897776000011,278457,4.18296995545351,2.46760565901344
37.6087776000011,271281,4.17242286865467,2.44498976369813
38.6287776000011,264830,4.1570443395977,2.43688454510806
39.6487776000011,259230,4.14349617454849,2.42500822417086
40.6697776000011,270986,4.17820874378394,2.45229070404597
41.6887776000011,262696,4.15942950271284,2.4400715433795
42.7087776000011,271099,4.1730386444354,2.46216750355945
43.7287776000011,274429,4.1801319655123,2.45649689111997
44.7497776000011,269055,4.15953056870763,2.44807529728045
45.7687776000011,261599,4.14763377123401,2.42749368708495
46.7897776000011,267612,4.16062198452963,2.44154519174195
47.8087776000011,268097,4.16742311569944,2.45610080832784
48.8287776000011,262812,4.16184009766943,2.44924628269739
49.8487776000011,260181,4.15702475974075,2.4436035727358
50.8687776000011,270906,4.1732996088889,2.45170995695125
51.8887776000011,271443,4.17375268035878,2.45203682622288
52.9087776000011,265209,4.15540771116818,2.44011415082729
53.9287776000011,275613,4.17918330060749,2.45202928050619
54.9487776000011,279014,4.18606177049264,2.45816967373036
55.9687776000011,270069,4.17100951561294,2.44993345055808
56.9887776000011,261559,4.15316936334697,2.4390120182273
58.0097776000011,271563,4.17212066969186,2.45869389581679
59.0287776000011,264013,4.16827115118561,2.43998664005582
60.0487776000011,269046,4.15982679818706,2.43803175422811
61.0687776000011,267136,4.16659884951656,2.44180608861129
62.0887776000011,260572,4.14762912803654,2.43049247212617
63.1087776000011,272088,4.17911943590071,2.45394655146787
64.1297776000011,269716,4.17109180591248,2.45595704109941
65.1497776000011,271005,4.15868292894897,2.44319889653864
66.1687776000011,265063,4.16314866761819,2.44989735184213
67.1897776000011,264573,4.16530598778125,2.44979086303742
68.2087776000011,268504,4.1790842863677,2.43966088852358
69.2287776000011,266592,4.15979948196599,2.43966088852358
70.2487776000011,270426,4.16545264663959,2.45462793145589
71.2687776000011,262685,4.15494936950854,2.42889966167736
72.2897776000011,266897,4.16304390065772,2.44203424906
73.3087776000011,267194,4.16831347388711,2.45111749071925
74.3297776000011,271893,4.17034099572082,2.4535402072448
75.3487776000011,268762,4.16733199557469,2.44459104110765
76.3687776000011,269782,4.17154929872957,2.45509252647847
77.3887776000011,273322,4.16863675672086,2.44813268068951
78.4097776000011,269504,4.17536650274903,2.4482782346006
79.4287776000011,267401,4.16801416906283,2.44689166703848
80.4487776000011,277601,4.1843071170959,2.46367419077606
81.4687776000011,270378,4.15740587867177,2.4340494453348
82.4897776000011,277891,4.18441854630239,2.47218382601072
83.5087776000011,271770,4.1708584753271,2.45331057927431
84.5287776000011,275674,4.17321438462913,2.45817945204068
85.5497776000011,270769,4.16956036227272,2.44011610060688
86.5687776000011,265984,4.16260519216211,2.44533613179544
87.5887776000011,272833,4.17161946566208,2.44958273059409
88.6087776000011,268587,4.16750779958276,2.44856161219545
89.6287776000011,268686,4.16375449479781,2.45022637610251
90.6487776000011,269674,4.16786433443434,2.45022637610251
91.6687776000011,276895,4.17641596150877,2.44930329420911
92.6887776000011,265632,4.16941277319851,2.45042895713894
93.7097776000011,278667,4.18703510755354,2.46410479830359
94.7727776000011,271843,4.1797001729083,2.45555296869468
95.7897776000011,261734,4.16383375825522,2.44513311728349
96.8087776000011,271135,4.1626093385231,2.45240701411003
97.8297776000011,265575,4.15708274957416,2.43361831223044
98.8487776000011,267982,4.16228341938806,2.44050198405735
99.8687776000011,274589,4.17641060236771,2.45108310935151
100.888777600001,268968,4.16135174417485,2.44097439925615
101.908777600001,266865,4.16241089187382,2.44733653711762
102.928777600001,273071,4.17437384439895,2.45725139502881
103.948777600001,278634,4.1918754164888,2.46806552502516
