-49,-0.02639814039296,0.00187671528942
-48,-0.02606079538154,0.00177954284618
-47,-0.02680479955035,0.00179717454724
-46,-0.02714139158263,0.00176644793766
-45,-0.02735873175504,0.00174001393620
-44,-0.02763090665888,0.00171869809565
-43,-0.02856021831385,0.00173443645665
-42,-0.02829346304829,0.00177437294744
-41,-0.02837479362787,0.00177115658735
-40,-0.02766923206181,0.00175040968289
-39,-0.02762802850789,0.00176327639273
-38,-0.02758303906236,0.00179524200327
-37,-0.02751413804562,0.00177144046226
-36,-0.02753005630887,0.00175547807245
-35,-0.02843662713498,0.00172237698053
-34,-0.02821293035519,0.00169704501947
-33,-0.02812370618448,0.00168612792347
-32,-0.02798135382049,0.00173164118420
-31,-0.02900960587240,0.00166588057117
-30,-0.02841526143972,0.00169354003008
-29,-0.02839137265460,0.00169244188948
-28,-0.02777483575124,0.00167798144540
-27,-0.02685850810779,0.00173687377474
-26,-0.02713681448448,0.00170713090787
-25,-0.02629432917819,0.00165824586146
-24,-0.02562838787886,0.00161481090491
-23,-0.02677049810844,0.00164433590295
-22,-0.02558718718416,0.00158909687099
-21,-0.02486781546892,0.00160961889256
-20,-0.02454969895958,0.00153971577478
-19,-0.02332495819026,0.00148855557933
-18,-0.02326586085633,0.00158023858066
-17,-0.02187027921869,0.00157383220215
-16,-0.02054643019187,0.00162220830809
-15,-0.02035721437950,0.00154772240603
-14,-0.01873599883723,0.00155478517883
-13,-0.01894815774982,0.00148570618634
-12,-0.01713346186174,0.00150025765650
-11,-0.01722085351177,0.00149427850815
-10,-0.01583853829422,0.00150736505125
-9,-0.01483924830119,0.00143310517615
-8,-0.01455587579756,0.00130661575730
-7,-0.01278637029795,0.00140518672785
-6,-0.01175974692443,0.00135155857416
-5,-0.00929422560158,0.00133060734596
-4,-0.00726772777554,0.00130692196123
-3,-0.00552296683322,0.00112056338187
-2,-0.00355582245307,0.00102775451747
-1,-0.00166059940846,0.00062797039652
0,0.00114918364585,0.00066904868603
1,0.00233710744373,0.00088866857310
2,0.00538873156243,0.00115399852034
3,0.00798595093499,0.00136197231341
4,0.01004289250451,0.00149505535139
5,0.01232735141992,0.00148657649259
6,0.01494869711850,0.00145237031811
7,0.01832681081417,0.00149983830507
8,0.02048921054188,0.00160247606745
9,0.02219753440006,0.00166253210050
10,0.02400988661737,0.00155780661608
11,0.02605717562479,0.00162781554969
12,0.02726233939401,0.00168621179129
13,0.02796850760595,0.00168974012480
14,0.02778009631962,0.00181756250132
15,0.02960186302054,0.00174178888180
16,0.03089861750155,0.00174787147213
17,0.03115026461369,0.00170605595831
18,0.03151678962487,0.00177740353109
19,0.03305849683751,0.00167657390950
20,0.03466263620861,0.00174812886904
21,0.03466956055727,0.00183210212319
22,0.03530377215491,0.00183690010527
23,0.03489398521808,0.00172642080693
24,0.03446759650840,0.00174446934616
25,0.03458764086857,0.00178636893838
26,0.03544554999389,0.00181942242330
27,0.03565307275640,0.00188023423148
28,0.03543214606618,0.00186350332039
29,0.03466119187109,0.00179954861311
30,0.03571645723141,0.00181259070136
31,0.03639111586136,0.00175879151473
32,0.03592630254987,0.00177636581201
33,0.03496318012903,0.00181012674662
34,0.03549298979600,0.00196224754573
35,0.03709834925737,0.00193886785903
36,0.03754620751159,0.00187623699443
37,0.03874018911515,0.00184412239093
38,0.03833501515363,0.00178106226465
39,0.03795093968881,0.00185304536147
40,0.03697228748478,0.00191632945314
41,0.03733326330548,0.00195119111570
42,0.03760954990101,0.00197447132646
43,0.03735514347307,0.00205994299928
44,0.03718345191543,0.00207743247456
45,0.03899954571399,0.00204807991874
46,0.03948188873211,0.00213537142399
47,0.03907247416069,0.00208814201376
48,0.03908437655608,0.00211491253407
49,0.03841803104637,0.00212919069638
50,0.03754593501426,0.00212704841011
51,0.03765847817775,0.00208201267309
52,0.03740803745757,0.00218549840531
53,0.03748781395009,0.00213691267378
54,0.03791643381993,0.00213572122513
55,0.03641111905941,0.00215101386274
56,0.03757492795973,0.00213373142876
57,0.03891770739358,0.00218725417391
58,0.03987641750593,0.00216559091359
59,0.03954324041393,0.00212471267187
60,0.04017198388805,0.00219997796773
61,0.03925415488939,0.00224786579117
62,0.03823946008838,0.00225629936326
63,0.03787067065756,0.00221525979848
64,0.03970743619116,0.00230197586810
65,0.03966211801655,0.00234382467115
66,0.03996605890168,0.00234661780645
67,0.03907490536988,0.00227827278222
68,0.03965797069845,0.00231209503314
69,0.04041697432512,0.00232726043222
70,0.03974129301397,0.00227489591092
71,0.03909708370588,0.00240183579433
72,0.04040687692190,0.00235803813820
73,0.03884994031348,0.00243117762168
74,0.03842874351400,0.00263323752472
75,0.03744699724050,0.00252460726115
76,0.03748874424722,0.00260658504677
77,0.03771015621050,0.00261529254247
78,0.03745304020728,0.00250482726244
79,0.03732667412309,0.00256288250101
80,0.03825536320429,0.00266899017461
81,0.03680416564963,0.00263335913043
82,0.03605863744796,0.00264318631232
83,0.03665646927275,0.00271154957333
84,0.03828208769092,0.00267716892513
85,0.03762097113185,0.00258944055705
86,0.03741557304087,0.00258706627078
87,0.03698460515682,0.00253390504533
88,0.03626738737073,0.00256535311275
89,0.03481948860541,0.00260823179645
90,0.03691799982387,0.00274263802267
91,0.03714773847129,0.00278725659371
92,0.03755249149389,0.00278630732231
93,0.03703532592866,0.00286000947966
94,0.03640201534022,0.00293739684398
95,0.03673709677161,0.00304521010418
96,0.03865576495015,0.00313090431121
97,0.03991515854460,0.00309051608100
98,0.04023413963600,0.00326308754429
99,0.04021384049003,0.00356434213050
100,0.03906928771816,0.00349097828655
