,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Resting,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,Running,"Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 3","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4","Mouse 4"
1,4.21367935753565,4.20538195488479,4.21548043769244,4.21136085358955,4.20791447222949,4.21752122923837,4.21531272043784,4.21372958462857,4.21181566712473,4.20929786453163,4.20788881182098,4.20630491628342,4.20792569624426,4.20921800627478,4.21054367687538,4.20478435334682,4.21337363456451,4.20320458423274,4.21148405589790,4.20497946211468,4.20491650422392,4.19664886790223,4.21220990894245,4.20291163853538,4.20377607941490,,,,,,,,,,,,,,,,,,,,,,,,,,4.27483618350746,4.28984497803251,4.28549204214653,4.28266576980053,4.27711532184911,4.28650818062930,4.28564697128150,4.28487820349315,4.27521838974914,4.27480676279612,4.27555552499080,4.27592501523295,4.27564847016599,4.27258267023001,4.27474447408675,4.27826056293418,4.27675747643453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4.23222610581090,4.23187769007825,4.23011676850401,4.23244919449816,4.22979929591160,4.22571889335808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.29630587318225,4.30190759339394,4.31027470066977,4.30886231614775,4.29920800580531,4.29125797513810,4.28107849152510,4.27782353473742,4.30382249174519,4.30267833493902,4.29655654015297,4.30244222145585,4.31035237162151,4.30774419579863,4.29777879991170,4.30324914434926,4.29580525327912,4.29830746104140,4.28504878828997,4.29965105545260,4.29841225455274,4.30476244036885,4.31066937599856,4.31838642098125,4.31083823166660,4.31353228597045,4.29571498974271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4.22064476436850,4.21760837337561,4.22998882739532,4.23748764292582,4.22506417603721,4.22483647793626,4.22343315362516,4.22222400102268,4.22768359694424,4.24435706737843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.29581419752073,4.28858253231572,4.28787553890045,4.28249552020912,4.28696061742816,4.28754076050755,4.29267605544906,4.29352835356378,4.29866470342369,4.29727127389127,4.29427100498791,4.29620915704650,4.30273004839106,4.29447890390813,4.30095367314882,4.29014038826783,4.29214438907450,4.29454863223098,4.29699607283127,4.29807799152338,4.29996448817369,4.29619760133468,4.30631489382229,4.32487198109862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
