0,100
3.28682485178970,3.32719668915277
3.30784281863212,3.33853957740479
3.31642711037575,3.34367002120712
3.32153347500481,3.26666294748318
3.32465945807555,3.32557506923040
3.30594202279422,3.29729469793516
3.29921973095716,3.29445617975791
3.31050200817788,3.26210519212397
3.35568936144503,3.26180846525229
3.31534398845593,3.33577631062747
3.31198423114042,3.31125350749141
3.35486953469981,3.32678694057862
3.34506157676782,3.35528723866715
3.32890167401912,3.35216888908161
3.36527629257394,3.33951755306158
3.31095076082768,3.32487821160707
3.38172892313235,3.36297298720062
3.35770608941296,3.34099815182897
3.33884521247382,3.34255771328894
3.35769279560514,3.35218598490159
3.32335676752941,3.38270868764915
3.31668480820527,3.26588014069346
3.31217693568136,3.31478683762898
3.25217115960730,3.32553327053234
3.34456502114798,3.35495544647652
3.32634218464675,3.32290824382195
3.33621868535276,3.33164857229826
3.32628355342459,3.35814847910966
3.35439030554134,3.32575555090955
3.33758858848821,3.33755719251724
3.36181001606826,3.31517920243452
,3.33447248093930
3.30574972414259,3.34857238623959
3.31677381604903,3.34256058572865
3.28497893052649,3.31618126526727
3.29254228780874,3.29353996115892
3.31475456967878,3.29988389523683
3.32097686728476,3.34330589899377
3.34076505631755,3.31207665630201
3.37894104865631,3.31906871798193
3.35409511403601,3.32697031527110
3.34214618784917,3.33274095304464
3.31748511903992,3.38496187951216
,3.36404023843446
,3.33628436817501
,3.33441264151428
,3.42381234601752
,3.33679203898504
,3.28755505141347
,3.33318682954285
,3.35054142407697
,3.28900094057659
,3.33565851249010
