0.000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,,,,,,,,,,,,,,,
0.001,-1.57279573307880,2.24692526538369,7.10206375774618,0.35433775678039,6.09868037893554,,,,,,,,,,,,,,,
0.010,-0.49931718979839,5.01511770694903,3.90939120971077,6.45917010777460,7.67652010897404,,,,,,,,,,,,,,,
0.100,1.49688327367272,4.83754499107617,9.82377467467833,8.73499513765977,5.29330098926167,,,,,,,,,,,,,,,
0.500,14.86257433249230,8.90106382720781,15.00261983237200,15.50182023832120,19.07927440981470,,,,,,,,,,,,,,,
1.000,14.49765086001510,17.26118773134760,25.49808372401310,22.86982693936600,31.11425137358840,,,,,,,,,,,,,,,
5.000,37.39938320201230,42.45160559371690,47.25621042567050,55.59890319678890,72.13751569538890,,,,,,,,,,,,,,,
10.000,55.12959114630350,55.69158467117200,63.80691823942680,73.34497447825360,80.95579290758770,,,,,,,,,,,,,,,
50.000,78.19696221120720,88.95526803098180,89.36392810987180,100.00000000000000,100.00000000000000,,,,,,,,,,,,,,,
100.000,100.00000000000000,100.00000000000000,100.00000000000000,98.67226752393190,92.77411071573500,,,,,,,,,,,,,,,
