state2.2
"[3128.0, 3938.1]"
"[4111.3, 4318.3]"
"[4407.7, 4745.9]"
"[4795.9, 4885.4]"
"[5002.9, 5062.3]"
"[6411.3, 6462.3]"
"[6584.0, 6665.6]"
"[8172.1, 8417.5]"
"[8740.2, 8974.2]"
"[9214.7, 9564.3]"
"[9689.7, 10349.0]"
"[10486.0, 10780.0]"
"[32367.0, 32526.0]"
"[33535.0, 33742.0]"
"[33908.0, 34102.0]"
"[34642.0, 35466.0]"
"[35642.0, 35965.0]"
"[36182.0, 36702.0]"
"[36867.0, 37226.0]"
"[40831.0, 41062.0]"
"[41111.0, 41229.0]"
"[41354.0, 41630.0]"
"[41759.0, 41793.0]"
"[42045.0, 42364.0]"
"[42478.0, 42572.0]"
"[42689.0, 42860.0]"
"[43010.0, 43188.0]"
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
