state3.2
"[7032.9, 7151.2]"
"[14180.0, 14220.0]"
"[23457.0, 23571.0]"
"[24184.0, 24215.0]"
"[25672.0, 25811.0]"
"[27688.0, 27767.0]"
"[28988.0, 29067.0]"
"[29657.0, 29736.0]"
"[35929.0, 35992.0]"
"[37056.0, 37100.0]"
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
