state3.2
"[519.35, 629.51]"
"[1138.6, 1169.2]"
"[2403.2, 2517.0]"
"[9595.0, 9656.7]"
"[10378.0, 10417.0]"
"[12858.0, 12940.0]"
"[14282.0, 14472.0]"
"[22486.0, 22581.0]"
"[23286.0, 23376.0]"
"[23894.0, 23949.0]"
"[24634.0, 24789.0]"
"[25569.0, 25677.0]"
"[26481.0, 26520.0]"
"[28465.0, 28579.0]"
"[29088.0, 29163.0]"
"[29668.0, 29739.0]"
"[30401.0, 30452.0]"
"[30581.0, 30664.0]"
"[31124.0, 31204.0]"
"[33512.0, 33579.0]"
"[34133.0, 34199.0]"
"[34841.0, 34928.0]"
"[35649.0, 35707.0]"
"[36265.0, 36303.0]"
"[36853.0, 36899.0]"
"[37368.0, 37483.0]"
"[41012.0, 41068.0]"
"[41572.0, 41627.0]"
"[41984.0, 42119.0]"
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
