state2
4.1498
4.1527
4.1354
4.1413
4.1399
4.1426
4.1394
4.143
4.1293
4.1376
4.1379
4.1374
4.1257
4.13265
4.13705
4.13365
4.1459
4.1296
4.13065
4.1297
4.1403
4.13865
4.1384
4.1405
4.1437
4.1572
4.1554
4.1602
4.15955
4.171
4.171
4.1719
4.1542
4.1592
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
