state3
4.2626
4.2377
4.2414000000000005
4.26595
4.2812
4.2535
4.27125
4.2755
4.2722
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
