state2
468990.0
468500.0
468445.0
468510.0
468460.0
466800.0
469100.0
464010.0
463255.0
464010.0
476410.0
454300.0
451580.0
454230.0
453825.0
454685.0
455280.0
454750.0
456560.0
459580.0
455610.0
454530.0
456360.0
456580.0
454840.0
458500.0
458620.0
461290.0
457870.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
