Timestamp,Speed
2022-03-28T14:42:47.1761280-05:00,14.4727
2022-03-28T14:42:47.2145664-05:00,16.8848
2022-03-28T14:42:47.2452352-05:00,16.8848
2022-03-28T14:42:47.2827520-05:00,12.0605
2022-03-28T14:42:47.3223040-05:00,12.0605
2022-03-28T14:42:47.3627136-05:00,14.4727
2022-03-28T14:42:47.4044032-05:00,14.4727
2022-03-28T14:42:47.4430976-05:00,12.0605
2022-03-28T14:42:47.4825088-05:00,9.6484
2022-03-28T14:42:47.5250944-05:00,7.2363
2022-03-28T14:42:47.5632512-05:00,4.8242
2022-03-28T14:42:47.6027264-05:00,9.6484
2022-03-28T14:42:47.6425344-05:00,12.0605
2022-03-28T14:42:47.6821760-05:00,14.4727
2022-03-28T14:42:47.7261952-05:00,12.0605
2022-03-28T14:42:47.7624320-05:00,12.0605
2022-03-28T14:42:47.8021760-05:00,9.6484
2022-03-28T14:42:47.8422400-05:00,9.6484
2022-03-28T14:42:47.8832128-05:00,12.0605
2022-03-28T14:42:47.9226240-05:00,12.0605
2022-03-28T14:42:47.9622400-05:00,9.6484
2022-03-28T14:42:48.0021888-05:00,4.8242
2022-03-28T14:42:48.0430720-05:00,2.4121
2022-03-28T14:42:48.0826624-05:00,2.4121
2022-03-28T14:42:48.1222528-05:00,7.2363
2022-03-28T14:42:48.1622272-05:00,7.2363
2022-03-28T14:42:48.2029952-05:00,7.2363
2022-03-28T14:42:48.2422272-05:00,7.2363
2022-03-28T14:42:48.2822656-05:00,4.8242
2022-03-28T14:42:48.3224576-05:00,7.2363
2022-03-28T14:42:48.3635840-05:00,9.6484
2022-03-28T14:42:48.4021888-05:00,7.2363
2022-03-28T14:42:48.4422016-05:00,4.8242
2022-03-28T14:42:48.4822272-05:00,7.2363
2022-03-28T14:42:48.5229184-05:00,7.2363
2022-03-28T14:42:48.5630464-05:00,9.6484
2022-03-28T14:42:48.6022016-05:00,9.6484
2022-03-28T14:42:48.6422400-05:00,9.6484
2022-03-28T14:42:48.6822016-05:00,9.6484
2022-03-28T14:42:48.7234304-05:00,4.8242
2022-03-28T14:42:48.7623552-05:00,7.2363
2022-03-28T14:42:48.8026112-05:00,9.6484
2022-03-28T14:42:48.8430720-05:00,12.0605
2022-03-28T14:42:48.8822016-05:00,9.6484
2022-03-28T14:42:48.9225088-05:00,9.6484
2022-03-28T14:42:48.9622912-05:00,9.6484
2022-03-28T14:42:49.0028032-05:00,9.6484
2022-03-28T14:42:49.0424704-05:00,14.4727
2022-03-28T14:42:49.0825088-05:00,14.4727
2022-03-28T14:42:49.1225344-05:00,12.0605
2022-03-28T14:42:49.1657856-05:00,7.2363
2022-03-28T14:42:49.2025216-05:00,9.6484
2022-03-28T14:42:49.2432768-05:00,16.8848
2022-03-28T14:42:49.2824192-05:00,16.8848
2022-03-28T14:42:49.3233280-05:00,16.8848
2022-03-28T14:42:49.3623552-05:00,14.4727
2022-03-28T14:42:49.4030592-05:00,16.8848
2022-03-28T14:42:49.4424448-05:00,19.2969
2022-03-28T14:42:49.4827008-05:00,16.8848
2022-03-28T14:42:49.5222528-05:00,7.2363
2022-03-28T14:42:49.5624704-05:00,4.8242
2022-03-28T14:42:49.6022912-05:00,4.8242
2022-03-28T14:42:49.6429056-05:00,9.6484
2022-03-28T14:42:49.6822528-05:00,12.0605
2022-03-28T14:42:49.7222656-05:00,14.4727
2022-03-28T14:42:49.7622784-05:00,12.0605
2022-03-28T14:42:49.8035840-05:00,9.6484
2022-03-28T14:42:49.8422784-05:00,9.6484
2022-03-28T14:42:49.8832896-05:00,12.0605
2022-03-28T14:42:49.9223168-05:00,7.2363
2022-03-28T14:42:49.9633024-05:00,9.6484
2022-03-28T14:42:50.0023680-05:00,9.6484
2022-03-28T14:42:50.0434176-05:00,9.6484
2022-03-28T14:42:50.0827392-05:00,7.2363
2022-03-28T14:42:50.1228416-05:00,7.2363
2022-03-28T14:42:50.1622912-05:00,7.2363
2022-03-28T14:42:50.2022784-05:00,12.0605
2022-03-28T14:42:50.2423296-05:00,16.8848
2022-03-28T14:42:50.2826624-05:00,16.8848
2022-03-28T14:42:50.3223040-05:00,12.0605
2022-03-28T14:42:50.3623424-05:00,12.0605
2022-03-28T14:42:50.4033536-05:00,16.8848
2022-03-28T14:42:50.4422656-05:00,16.8848
2022-03-28T14:42:50.4843776-05:00,14.4727
