time,intensity,tau_empirical,tau_fit
1.01499999999999,149802,4.24209776499828,2.4861782570548
2.19499999999999,149607,4.22739560100111,2.4861782570548
3.215,148179,4.22404102463596,2.4861782570548
4.236,147040,4.20693766812086,2.46424851738056
5.25599999999999,152772,4.23769364709375,2.48493972571163
6.275,153251,4.22612950042744,2.48516431745865
7.29499999999999,156779,4.23506065693261,2.4931184655905
8.316,158019,4.24652651740116,2.48979696745982
9.33499999999999,157781,4.25295197201386,2.48979696745982
10.355,156884,4.25249092589901,2.49158181744619
11.375,156193,4.24496777578102,2.49125475342086
12.458,153724,4.23170323631121,2.48064905591878
13.476,151219,4.22833783745769,2.48452907324812
14.495,153532,4.227575169878,2.48439209107106
15.515,155079,4.23907533950074,2.48835336752107
16.535,154763,4.23853897843276,2.48835336752107
17.555,154947,4.23874705470778,2.49041079941781
18.575,158282,4.23876277003144,2.48474739993342
19.595,157966,4.24232509581583,2.49801449651466
20.615,157995,4.2408615391361,2.49801449651466
21.636,157187,4.24571856479968,2.49801449651466
22.655,156722,4.24675947536035,2.49801449651466
23.676,154115,4.2368888443324,2.48401776750844
24.696,151518,4.22394980769799,2.45949218178372
25.716,151441,4.23321791568865,2.48094905419965
26.735,152225,4.22620661299922,2.47126478363901
27.755,154955,4.24235954516719,2.4765760779833
28.775,156591,4.25438988621453,2.49221543692587
29.796,153312,4.23815896637224,2.48605294360536
30.815,151298,4.22262664722936,2.47116081347643
31.836,150962,4.22935804206417,2.47781069273047
32.855,148908,4.2082749323449,2.45255840117533
33.876,148765,4.23067068911569,2.47627845953877
34.895,149220,4.22428783007877,2.47296354520658
35.915,147236,4.21463610076039,2.45935539794175
36.935,151368,4.22674402047406,2.4742320648659
37.956,151625,4.23000255581186,2.47881402994286
38.975,148869,4.20962530977075,2.47035430514145
39.996,148030,4.21004860663042,2.45284570702903
41.015,150834,4.21457024510025,2.4677945789239
42.036,150917,4.23504218764255,2.47057181066686
43.055,154534,4.24578017284642,2.48727279486038
44.075,157108,4.2436724087663,2.48683691556328
45.095,158195,4.24275309508041,2.51135453500291
46.115,159010,4.242736214865,2.50830691304283
47.135,158673,4.24399414764152,2.50830691304283
48.155,155974,4.24575645986858,2.50221777933693
49.175,151784,4.22170354319201,2.47001196361122
50.196,150409,4.21228837920283,2.46708166814046
51.215,149660,4.22386173753491,2.46687837693119
52.236,149244,4.2175246920604,2.4647978886009
53.256,147638,4.2206588235423,2.46181306900204
54.276,146158,4.20749287481646,2.46181306900204
55.295,146442,4.2041650984426,2.46181306900204
56.315,146773,4.20918284703301,2.46181306900204
57.335,146572,4.20394852116136,2.45754107232025
58.355,146148,4.20704929585567,2.46601237532242
59.375,145141,4.20695177677954,2.46601237532242
60.395,149007,4.21606981766972,2.46258440597346
61.415,146178,4.20095706156955,2.44530100642924
62.436,143990,4.21279084445038,2.45696214774384
63.455,143404,4.20339427178603,2.45871438577741
64.475,144348,4.21054272151219,2.45925197027685
65.496,143822,4.19575463679731,2.45488309212527
66.516,145880,4.21081368324023,2.44291280449189
67.535,144267,4.1872013901683,2.46107915473095
68.556,146532,4.19798187575879,2.4626137180345
69.575,144513,4.2030548124621,2.45739999181268
70.595,144002,4.19505369015172,2.4500902824536
71.616,144893,4.2087253882756,2.46441335937174
72.636,144968,4.19866977707416,2.45888020527688
73.655,146608,4.19721297468475,2.45531005935615
74.675,146469,4.21629949853342,2.45531005935615
75.695,150091,4.20147849896162,2.45227242923421
