Timestamp,Speed
2022-07-14T14:01:00.3451520-05:00,0
2022-07-14T14:01:00.4575232-05:00,0
2022-07-14T14:01:00.4657920-05:00,0
2022-07-14T14:01:00.4796928-05:00,0
2022-07-14T14:01:00.4898176-05:00,0
2022-07-14T14:01:00.5291520-05:00,0
2022-07-14T14:01:00.5705472-05:00,0
2022-07-14T14:01:00.6096512-05:00,0
2022-07-14T14:01:00.6491392-05:00,0
2022-07-14T14:01:00.6896512-05:00,0
2022-07-14T14:01:00.7292288-05:00,0
2022-07-14T14:01:00.7718656-05:00,0
2022-07-14T14:01:00.8099968-05:00,0
2022-07-14T14:01:00.8510464-05:00,0
2022-07-14T14:01:00.8899968-05:00,0
2022-07-14T14:01:00.9301120-05:00,0
2022-07-14T14:01:00.9714176-05:00,0
2022-07-14T14:01:01.0316800-05:00,0
2022-07-14T14:01:01.0584448-05:00,2.3193
2022-07-14T14:01:01.0896640-05:00,0
2022-07-14T14:01:01.1298176-05:00,0
2022-07-14T14:01:01.1693696-05:00,0
2022-07-14T14:01:01.2101504-05:00,0
2022-07-14T14:01:01.2497280-05:00,0
2022-07-14T14:01:01.2897280-05:00,0
2022-07-14T14:01:01.3313536-05:00,0
2022-07-14T14:01:01.3713280-05:00,0
2022-07-14T14:01:01.4105344-05:00,0
2022-07-14T14:01:01.4497152-05:00,0
2022-07-14T14:01:01.4899456-05:00,0
2022-07-14T14:01:01.5304064-05:00,0
2022-07-14T14:01:01.5703552-05:00,0
2022-07-14T14:01:01.6097152-05:00,0
2022-07-14T14:01:01.6499584-05:00,0
2022-07-14T14:01:01.6909440-05:00,0
2022-07-14T14:01:01.7302912-05:00,2.3193
2022-07-14T14:01:01.7699200-05:00,0
2022-07-14T14:01:01.8125440-05:00,0
2022-07-14T14:01:01.8510720-05:00,0
2022-07-14T14:01:01.8904192-05:00,0
2022-07-14T14:01:01.9299072-05:00,0
2022-07-14T14:01:01.9693440-05:00,0
2022-07-14T14:01:02.0096640-05:00,0
2022-07-14T14:01:02.0491520-05:00,0
2022-07-14T14:01:02.0898560-05:00,0
2022-07-14T14:01:02.1291008-05:00,0
2022-07-14T14:01:02.1696896-05:00,0
2022-07-14T14:01:02.2090496-05:00,0
2022-07-14T14:01:02.2493312-05:00,0
2022-07-14T14:01:02.2899456-05:00,0
2022-07-14T14:01:02.3296768-05:00,0
2022-07-14T14:01:02.3691392-05:00,0
2022-07-14T14:01:02.4088704-05:00,0
2022-07-14T14:01:02.4500864-05:00,0
2022-07-14T14:01:02.4894848-05:00,0
2022-07-14T14:01:02.5296000-05:00,0
2022-07-14T14:01:02.5692928-05:00,0
2022-07-14T14:01:02.6093952-05:00,0
2022-07-14T14:01:02.6494976-05:00,0
2022-07-14T14:01:02.6892160-05:00,0
2022-07-14T14:01:02.7293568-05:00,0
2022-07-14T14:01:02.7698176-05:00,0
2022-07-14T14:01:02.8095360-05:00,0
2022-07-14T14:01:02.8494592-05:00,0
