Baseline,ACh
23.14148857774500,209.32258064516100
27.81875881523270,124.04975812024900
24.62242374278650,97.90305790500980
37.08549874266560,39.09368191721130
20.68126984126980,50.19685628742520
15.05224205485420,33.25000000000000
19.37272727272730,37.70157068062830
37.58443465491920,38.93151969981240
93.67634854771780,27.91986827661910
26.67733674775930,58.94688644688640
32.86733668341710,68.67468354430380
68.61692307692310,66.96923076923080
98.26666666666670,64.68328651685390
60.39698492462310,63.70821529745040
30.16857899382170,19.94249512670570
41.23377777777780,47.90250855188140
35.32531280077000,32.75778331257780
44.81883116883120,55.61983842010770
44.81090909090910,81.26693766937670
24.02270815811610,66.97603485838780
28.76136363636360,94.80834419817470
25.95251204404680,109.79088785046700
54.19680851063830,103.06001936108400
32.31749622926090,81.53060078607520
19.03078982597050,87.66810717372520
45.00575125808770,16.85476647472810
33.31130434782610,18.75541125541130
62.03607896528250,53.93152454780360
36.78819444444440,124.57440476190500
37.43135135135140,76.05216844751730
28.66949152542370,110.24424342105300
56.91824249165740,112.51444043321300
125.34859154929600,40.05490196078430
104.68907563025200,66.80865006553080
55.30553901131630,34.43382728666330
,39.59565217391300
,63.87944807552650
,28.99921568627450
,33.42501637197120
,80.01583333333330
,93.26688907422850
,110.37793998377900
,24.77929687500000
,60.78410794602700
,69.72370370370370
,105.77487765089700
,43.95395683453240
,98.46017699115050
,45.98686131386860
,81.40117302052790
,45.97456765005090
,107.57142857142900
,138.42560553633200
,87.12623762376240
,63.63975837451950
,44.66414380321670
,110.26046511627900
,208.06462585034000
,23.69116186693150
,41.14040360669820
,25.15976331360950
,34.30298616168970
,19.64388489208630
,32.09350057012540
,37.14673330953230
,36.27875243664720
,37.43307086614170
,37.69784482758620
,67.03545633617860
,138.53474676089500
,74.10137672090110
,91.74644727000750
,80.40396039603960
,85.45218198700090
,44.17387127761770
,61.06460674157300
,26.32599118942730
,92.23944875107670
,140.66806136680600
,105.34445843828700
,116.15614617940200
,159.20121951219500
,69.65478424015010
,66.64570552147240
,100.96567862714500
,122.55538922155700
,101.44424131627100
,62.43562610229280
,92.53846153846150
,164.77939142462000
,92.95471987720640
,86.14869281045750
,126.98966408268700
,47.97231270358310
,122.67073743541600
,122.79694019471500
,80.79978058145910
,162.61926961927000
,68.74315789473680
,43.05306122448980
,73.50287592440430
,52.34250764525990
,59.81612446958980
,67.69261637239170
,70.46698113207550
,85.17661097852030
,28.87537993920970
,84.98286604361370
,71.02767662053900
,37.21437908496730
,60.88669950738920
,36.54475703324810
,62.93482794577690
,119.07614781634900
