0.048828125,100000
0.097656250,97519
0.146484375,95161
0.195312500,92914
0.244140625,90769
0.292968750,88719
0.341796875,86756
0.390625000,84872
0.439453125,83063
0.488281250,81323
0.537109375,79646
0.585937500,78028
0.634765625,76465
0.683593750,74953
0.732421875,73489
0.781250000,72070
0.830078125,70693
0.878906250,69356
0.927734375,68056
0.976562500,66791
1.025390625,65559
1.074218750,64359
1.123046875,63189
1.171875000,62047
1.220703125,60932
1.269531250,59843
1.318359375,58778
1.367187500,57737
1.416015625,56719
1.464843750,55723
1.513671875,54747
1.562500000,53792
1.611328125,52856
1.660156250,51939
1.708984375,51040
1.757812500,50158
1.806640625,49294
1.855468750,48446
1.904296875,47614
1.953125000,46798
2.001953125,45997
2.050781250,45211
2.099609375,44439
2.148437500,43682
2.197265625,42937
2.246093750,42207
2.294921875,41489
2.343750000,40784
2.392578125,40092
2.441406250,39412
2.490234375,38744
2.539062500,38087
2.587890625,37442
2.636718750,36808
2.685546875,36186
2.734375000,35574
2.783203125,34972
2.832031250,34381
2.880859375,33800
2.929687500,33229
2.978515625,32668
3.027343750,32117
3.076171875,31575
3.125000000,31042
3.173828125,30518
3.222656250,30003
3.271484375,29497
3.320312500,29000
3.369140625,28511
3.417968750,28030
3.466796875,27557
3.515625000,27093
3.564453125,26636
3.613281250,26187
3.662109375,25746
3.710937500,25312
3.759765625,24885
3.808593750,24466
3.857421875,24054
3.906250000,23649
3.955078125,23250
4.003906250,22859
4.052734375,22473
4.101562500,22095
4.150390625,21723
4.199218750,21357
4.248046875,20997
4.296875000,20643
4.345703125,20296
4.394531250,19954
4.443359375,19618
4.492187500,19287
4.541015625,18962
4.589843750,18643
4.638671875,18329
4.687500000,18020
4.736328125,17717
4.785156250,17419
4.833984375,17125
4.882812500,16837
4.931640625,16553
4.980468750,16274
5.029296875,16000
5.078125000,15731
5.126953125,15466
5.175781250,15206
5.224609375,14949
5.273437500,14698
5.322265625,14450
5.371093750,14207
5.419921875,13968
5.468750000,13732
5.517578125,13501
5.566406250,13274
5.615234375,13050
5.664062500,12830
5.712890625,12614
5.761718750,12402
5.810546875,12193
5.859375000,11988
5.908203125,11786
5.957031250,11587
6.005859375,11392
6.054687500,11200
6.103515625,11012
6.152343750,10826
6.201171875,10644
6.250000000,10465
6.298828125,10289
6.347656250,10115
6.396484375,9945
6.445312500,9777
6.494140625,9613
6.542968750,9451
6.591796875,9292
6.640625000,9135
6.689453125,8981
6.738281250,8830
6.787109375,8682
6.835937500,8535
6.884765625,8392
6.933593750,8250
6.982421875,8111
7.031250000,7975
7.080078125,7840
7.128906250,7708
7.177734375,7579
7.226562500,7451
7.275390625,7325
7.324218750,7202
7.373046875,7081
7.421875000,6962
7.470703125,6844
7.519531250,6729
7.568359375,6616
7.617187500,6504
7.666015625,6395
7.714843750,6287
7.763671875,6181
7.812500000,6077
7.861328125,5975
7.910156250,5874
7.958984375,5775
8.007812500,5678
8.056640625,5582
8.105468750,5488
8.154296875,5396
8.203125000,5305
8.251953125,5216
8.300781250,5128
8.349609375,5042
8.398437500,4957
8.447265625,4873
8.496093750,4791
8.544921875,4710
8.593750000,4631
8.642578125,4553
8.691406250,4476
8.740234375,4401
8.789062500,4327
8.837890625,4254
8.886718750,4182
8.935546875,4112
8.984375000,4043
9.033203125,3975
9.082031250,3908
9.130859375,3842
9.179687500,3777
9.228515625,3714
9.277343750,3651
9.326171875,3590
9.375000000,3529
9.423828125,3470
9.472656250,3411
9.521484375,3354
9.570312500,3297
9.619140625,3242
9.667968750,3187
9.716796875,3133
9.765625000,3081
9.814453125,3029
9.863281250,2978
9.912109375,2928
9.960937500,2878
10.009765625,2830
10.058593750,2782
10.107421875,2735
10.156250000,2689
10.205078125,2644
10.253906250,2599
10.302734375,2556
10.351562500,2513
10.400390625,2470
10.449218750,2429
10.498046875,2388
10.546875000,2348
10.595703125,2308
10.644531250,2269
10.693359375,2231
10.742187500,2193
10.791015625,2156
10.839843750,2120
10.888671875,2084
10.937500000,2049
10.986328125,2015
11.035156250,1981
11.083984375,1947
11.132812500,1915
11.181640625,1882
11.230468750,1851
11.279296875,1820
11.328125000,1789
11.376953125,1759
11.425781250,1729
11.474609375,1700
11.523437500,1671
11.572265625,1643
11.621093750,1616
11.669921875,1588
11.718750000,1562
11.767578125,1535
11.816406250,1509
11.865234375,1484
11.914062500,1459
11.962890625,1434
12.011718750,1410
12.060546875,1386
12.109375000,1363
12.158203125,1340
12.207031250,1318
12.255859375,1295
12.304687500,1274
12.353515625,1252
12.402343750,1231
12.451171875,1210
12.500000000,1190
12.548828125,1170
12.597656250,1150
12.646484375,1131
12.695312500,1112
12.744140625,1093
12.792968750,1075
12.841796875,1056
12.890625000,1039
12.939453125,1021
12.988281250,1004
13.037109375,987
13.085937500,970
13.134765625,954
13.183593750,938
13.232421875,922
13.281250000,907
13.330078125,891
13.378906250,876
13.427734375,862
13.476562500,847
13.525390625,833
13.574218750,819
13.623046875,805
13.671875000,791
13.720703125,778
13.769531250,765
13.818359375,752
13.867187500,739
13.916015625,727
13.964843750,715
14.013671875,703
14.062500000,691
14.111328125,679
14.160156250,668
14.208984375,656
14.257812500,645
14.306640625,635
14.355468750,624
14.404296875,613
14.453125000,603
14.501953125,593
14.550781250,583
14.599609375,573
