state1,state1,state1,state2,state2,state2,state3,state3,state3,state4,state4,state4
Lifetime Analysis,Index,Time,Lifetime Analysis,Index,Time,Lifetime Analysis,Index,Time,Lifetime Analysis,Index,Time
2.4772499999999997,"[12, 318]","[12.403, 324.62]",2.4316,"[343, 404]","[350.12, 412.36]",2.4659,"[1667, 1820]","[1717.6, 1876.9]",2.4677,"[429, 459]","[437.86, 468.5]"
2.4792,"[770, 827]","[786.1, 844.5]",2.4324,"[484, 745]","[494.02, 760.44]",2.4588,"[4008, 4065]","[4124.8, 4183.0]",2.4409,"[2898, 3034]","[2992.4, 3131.1]"
2.4641,"[2444, 2873]","[2526.3, 2966.9]",2.4361,"[852, 1643]","[870.22, 1692.6]",2.4525,"[5159, 5223]","[5316.6, 5383.2]",2.42795,"[3518, 3618]","[3624.9, 3726.9]"
2.4587,"[3059, 3493]","[3156.6, 3599.4]",2.4327,"[1845, 2419]","[1902.9, 2500.3]",2.4604,"[7836, 7947]","[8068.9, 8183.1]",2.4376,"[4090, 4419]","[4208.5, 4546.5]"
2.4525,"[3643, 3712]","[3752.4, 3822.8]",2.4227,"[3737, 3983]","[3848.3, 4099.3]",2.4603,"[28281, 28316]","[29149.0, 29184.0]",2.4367,"[5247, 5338]","[5408.2, 5502.9]"
2.4511,"[4444, 4719]","[4572.5, 4858.7]",2.4213,"[4744, 5134]","[4884.7, 5290.6]",2.4696499999999997,"[29098, 29184]","[29989.0, 30079.0]",2.4446,"[5424, 5476]","[5592.4, 5646.5]"
2.4551,"[5362, 5399]","[5527.9, 5566.4]",2.41745,"[5793, 5969]","[5976.4, 6159.5]",2.46465,"[29867, 29903]","[30789.0, 30827.0]",2.4296,"[5994, 6172]","[6189.4, 6370.9]"
2.4504,"[5500, 5769]","[5671.5, 5951.4]",2.41655,"[6534, 6756]","[6740.2, 6966.7]",2.47005,"[36626, 36698]","[37756.0, 37831.0]",2.42915,"[6338, 6396]","[6540.3, 6599.4]"
2.4544,"[6264, 6313]","[6464.7, 6514.7]",2.42,"[7001, 7486]","[7216.6, 7711.4]",2.4612999999999996,"[38006, 38032]","[39184.0, 39211.0]",2.4313,"[6817, 6870]","[7028.9, 7083.0]"
2.4385,"[6421, 6509]","[6624.9, 6714.7]",2.4213,"[7538, 7615]","[7764.4, 7843.0]",2.47455,"[40699, 40825]","[41960.0, 42091.0]",2.4240000000000004,"[8713, 8843]","[8979.9, 9115.2]"
2.4443,"[6895, 6976]","[7108.5, 7191.1]",2.4226,"[7660, 7811]","[7888.9, 8043.3]",,,,2.4218,"[8913, 8966]","[9188.1, 9243.2]"
2.4489,"[7972, 8689]","[8209.0, 8954.9]",2.4169,"[9628, 9673]","[9934.2, 9980.1]",,,,2.424,"[10016, 10129]","[10330.0, 10445.0]"
2.4392,"[8867, 8890]","[9140.2, 9164.1]",2.4099,"[9726, 9818]","[10034.0, 10128.0]",,,,2.4188,"[10823, 10896]","[11153.0, 11228.0]"
2.4387,"[8990, 9603]","[9268.2, 9908.7]",2.41355,"[9863, 9991]","[10174.0, 10305.0]",,,,2.4321,"[11493, 11612]","[11841.0, 11964.0]"
2.446,"[10153, 10798]","[10470.0, 11128.0]",2.4138,"[10971, 11469]","[11305.0, 11816.0]",,,,2.4299,"[11993, 12042]","[12361.0, 12412.0]"
2.4284,"[10920, 10947]","[11253.0, 11280.0]",2.4068,"[12987, 13032]","[13397.0, 13443.0]",,,,2.4209,"[12360, 12401]","[12742.0, 12785.0]"
2.449,"[11637, 11969]","[11990.0, 12336.0]",2.41235,"[16017, 16129]","[16512.0, 16628.0]",,,,2.4239,"[12493, 12546]","[12881.0, 12936.0]"
2.4384,"[12066, 12336]","[12437.0, 12717.0]",2.4125,"[17699, 17827]","[18241.0, 18372.0]",,,,2.41865,"[12921, 12963]","[13326.0, 13370.0]"
2.43355,"[12425, 12469]","[12810.0, 12856.0]",2.40945,"[19789, 19907]","[20404.0, 20527.0]",,,,2.41575,"[13057, 13237]","[13469.0, 13652.0]"
2.4317,"[12570, 12897]","[12961.0, 13301.0]",2.4129,"[20381, 20561]","[21016.0, 21199.0]",,,,2.41005,"[13295, 13349]","[13712.0, 13767.0]"
2.4424,"[13550, 14683]","[13972.0, 15128.0]",2.4197,"[23250, 23326]","[23969.0, 24048.0]",,,,2.4149000000000003,"[13406, 13526]","[13825.0, 13947.0]"
2.4345499999999998,"[14883, 15291]","[15332.0, 15756.0]",2.412,"[25926, 26135]","[26721.0, 26939.0]",,,,2.41385,"[14708, 14858]","[15153.0, 15307.0]"
2.4287,"[15446, 15620]","[15917.0, 16098.0]",2.4164,"[26764, 26993]","[27593.0, 27835.0]",,,,2.4195,"[15315, 15422]","[15781.0, 15892.0]"
2.4308,"[15711, 15864]","[16193.0, 16352.0]",2.4153,"[27834, 28257]","[28693.0, 29124.0]",,,,2.4203,"[15645, 15687]","[16124.0, 16168.0]"
2.44215,"[15925, 15993]","[16416.0, 16487.0]",2.4223,"[28383, 28633]","[29253.0, 29508.0]",,,,2.417,"[16153, 16312]","[16653.0, 16819.0]"
2.4362000000000004,"[16336, 16456]","[16843.0, 16968.0]",2.42295,"[28680, 28788]","[29556.0, 29667.0]",,,,2.4306,"[17115, 17231]","[17645.0, 17764.0]"
2.441,"[16484, 17090]","[17001.0, 17620.0]",2.4291,"[28843, 29074]","[29724.0, 29964.0]",,,,2.41745,"[17852, 17964]","[18397.0, 18512.0]"
