state2
4.1504
4.1542
4.1631
4.16085
4.1468
4.1442
4.13915
4.13805
4.1429
4.1465
4.1475
4.1341
4.1257
4.13205
4.13325
4.1181
4.1274999999999995
4.1297999999999995
4.12405
4.1303
4.1388
4.1309
4.1352
4.1366
4.15005
4.15255
4.1612
4.1638
4.1612
4.13645
4.1548
4.1622
4.1461
4.1523
4.1556
4.13605
4.1428
4.1596
4.175
4.1777
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
