state3.2
"[168.94, 286.58]"
"[936.86, 967.14]"
"[1744.4, 1855.5]"
"[2328.9, 2459.5]"
"[3829.2, 3866.7]"
"[4991.8, 5094.8]"
"[5792.6, 5906.9]"
"[7716.1, 7811.8]"
"[8035.5, 8162.4]"
"[10192.0, 10287.0]"
"[10712.0, 10756.0]"
"[10944.0, 11003.0]"
"[11208.0, 11272.0]"
"[11685.0, 11787.0]"
"[24401.0, 24487.0]"
"[25045.0, 25107.0]"
"[25616.0, 25727.0]"
"[26229.0, 26452.0]"
"[27526.0, 27557.0]"
"[28286.0, 28377.0]"
"[28947.0, 28993.0]"
"[29831.0, 29865.0]"
"[30412.0, 30599.0]"
"[33700.0, 33748.0]"
"[34703.0, 34769.0]"
"[35082.0, 35146.0]"
"[35827.0, 35850.0]"
"[36298.0, 36418.0]"
"[42995.0, 43106.0]"
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
