state2.2
"[2730.9, 2919.2]"
"[2968.1, 3415.0]"
"[3569.1, 4195.5]"
"[24539.0, 24905.0]"
"[25674.0, 26021.0]"
"[26242.0, 26978.0]"
"[27194.0, 27809.0]"
"[27874.0, 28402.0]"
"[31639.0, 31694.0]"
"[32277.0, 32751.0]"
"[32841.0, 32887.0]"
"[32949.0, 33347.0]"
"[33453.0, 34011.0]"
"[34209.0, 34544.0]"
"[35349.0, 35811.0]"
"[35897.0, 36176.0]"
"[36328.0, 37055.0]"
"[37368.0, 38035.0]"
"[38184.0, 38711.0]"
"[41328.0, 41992.0]"
"[42373.0, 42751.0]"
"[42889.0, 43188.0]"
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
