Dataset,Mouse ID,Laser,Speed,Intensity,Fit Lifetime,Empirical Lifetime
20220329_1626_RvR_001,1626,1,0.0,266571.0,2.4650990933385097,4.18135179568333
20220329_1626_RvR_001,1626,1,0.0,264294.5,2.4643977208462946,4.181005587494555
20220329_1626_RvR_001,1626,1,0.0,261571.0,2.4574425983985,4.169575301911545
20220329_1626_RvR_001,1626,1,12.988266666666668,308417.0,2.50669051350356,4.23631498708406
20220329_1626_RvR_001,1626,1,12.246083333333335,311484.0,2.517483416304375,4.245699524744085
20220329_1626_RvR_001,1626,1,15.585933333333333,315402.0,2.52236050091392,4.25282510052933
20220329_1626_RvR_001,1626,1,10.019516666666666,317356.0,2.52573631581021,4.2493111998965
20220329_1626_RvR_001,1626,1,8.535133333333334,318337.0,2.5175823911264197,4.24446296401523
20220329_1626_RvR_001,1626,1,7.633914285714286,319969.0,2.5180234446921,4.25292546713297
20220329_1626_RvR_001,1626,1,8.164033333333334,314931.0,2.5102421729455298,4.2398265955639545
20220329_1626_RvR_001,1626,1,8.16405,321782.0,2.5237160581478397,4.252577119456681
20220329_1626_RvR_001,1626,1,11.875,315303.0,2.5129345295016,4.237663201521855
20220329_1626_RvR_001,1626,1,8.906242857142857,308664.0,2.5080308515228302,4.236737222201301
20220329_1626_RvR_001,1626,1,9.277316666666668,307909.0,2.5103759358045,4.23380130604013
20220329_1626_RvR_001,1626,1,10.761683333333334,317069.0,2.52021767039637,4.24779423838128
20220329_1626_RvR_001,1626,1,9.27735,310242.0,2.51314388475649,4.24469971136626
20220329_1626_RvR_001,1626,1,11.132783333333332,306133.0,2.5161159305694603,4.23907149614166
20220329_1626_RvR_001,1626,1,10.3906,306676.0,2.51938518164622,4.24871898350737
20220329_1626_RvR_001,1626,1,11.1328,309308.0,2.52033022742005,4.251760761841765
20220329_1626_RvR_001,1626,1,11.1328,306260.0,2.52107111323439,4.2490218969072595
20220329_1626_RvR_001,1626,1,9.277316666666668,305945.5,2.524002241604765,4.25597011935755
20220329_1626_RvR_001,1626,1,11.1328,312284.0,2.529119228696615,4.268030435508225
20220329_1626_RvR_001,1626,1,5.725442857142857,306234.0,2.5280221367200353,4.25086475500558
20220329_1626_RvR_001,1626,1,11.875,306671.0,2.51873789463577,4.24784317778811
20220325_1612_RvR_001,1612,1,0.0,494966.0,2.516058680458455,4.18447818264927
20220325_1612_RvR_001,1612,1,0.0,492783.5,2.51517430343209,4.1838754706139305
20220325_1612_RvR_001,1612,1,0.0,492474.5,2.5145557494427955,4.183720179742419
20220325_1612_RvR_001,1612,1,0.0,503840.5,2.523832384551365,4.196238317817416
20220325_1612_RvR_001,1612,1,0.0,503391.5,2.5252288028540097,4.1976757620568605
20220325_1612_RvR_001,1612,1,0.0,498505.5,2.5204132225600953,4.190587645626045
20220325_1612_RvR_001,1612,1,0.0,497517.0,2.520394599688575,4.191372215859335
20220325_1612_RvR_001,1612,1,0.0,494807.0,2.5202315700000346,4.188475406675115
20220325_1612_RvR_001,1612,1,0.0,492657.0,2.5187788458420552,4.18776614603133
20220325_1612_RvR_001,1612,1,0.0,496859.5,2.520911394729975,4.19273315648845
20220325_1612_RvR_001,1612,1,0.0,487022.5,2.51488791828826,4.18113469792449
20220325_1612_RvR_001,1612,1,0.0,485281.0,2.51495979774214,4.18208997379166
20220325_1612_RvR_001,1612,1,0.0,493531.0,2.5218793867265896,4.19357096418457
20220325_1612_RvR_001,1612,1,0.0,485085.0,2.5155250821214903,4.18640516564379
20220325_1612_RvR_001,1612,1,0.0,476015.0,2.51315824674588,4.1802336722477795
