state3.2
"[5648.7, 5818.3]"
"[11664.0, 11871.0]"
"[14108.0, 14140.0]"
"[14436.0, 14543.0]"
"[17255.0, 17303.0]"
"[17999.0, 18082.0]"
"[19683.0, 19778.0]"
"[21880.0, 21919.0]"
"[26464.0, 26583.0]"
"[30356.0, 30515.0]"
"[33722.0, 33765.0]"
"[34257.0, 34281.0]"
"[34666.0, 34793.0]"
"[35441.0, 35468.0]"
"[40388.0, 40512.0]"
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
