time,intensity,tau_empirical,tau_fit
1.003,373907,4.24626915008445,2.52778942659934
2.224,376437,4.26229615459033,2.53523001229178
3.243,380821,4.26626865656091,2.53533219388343
4.264,381464,4.25643193269711,2.53947940801233
5.284,398744,4.28210350473497,2.53893311603619
6.304,406628,4.28576506309518,2.5569215539394
7.323,415625,4.29209970316757,2.55695615128959
8.344,416192,4.28982898808762,2.55432527319578
9.363,417851,4.29162432615438,2.55609144369467
10.384,416683,4.29259654226616,2.5581850187219
11.403,413346,4.28377973266766,2.55720511753134
12.424,419274,4.29658917966776,2.55303810982178
13.443,413032,4.29792999148463,2.55213931699134
14.465,410248,4.28466527175201,2.55704630728257
15.484,410851,4.28565420829792,2.55704630728257
16.503,410252,4.29397238827596,2.55704630728257
17.523,413922,4.29098808702135,2.5533428128709
18.544,408439,4.28341018737714,2.55047906579085
19.564,411541,4.28389397183319,2.55047906579085
20.584,410092,4.28714655669125,2.5529405205215
21.604,408845,4.28075819194268,2.55551916136723
22.624,412474,4.29574748096921,2.55863862746067
23.644,413174,4.2878701239098,2.55761169964273
24.664,411122,4.29179477557165,2.55758531468401
25.683,406225,4.27946683234457,2.54783136333195
26.704,398545,4.27219843157151,2.54143885497289
27.723,391761,4.25938028780305,2.53675007809151
28.744,383080,4.25649637873788,2.53607176171727
29.764,379635,4.24585676633436,2.53564339712598
30.784,385161,4.25624236894316,2.53234154755292
31.803,400228,4.27574317234976,2.54144143841527
32.824,406627,4.28743061597974,2.55216685763004
33.843,409293,4.28636278003069,2.55094995212558
34.864,410124,4.29033438978548,2.55230513700406
35.884,409632,4.29017261618462,2.55230513700406
36.904,413527,4.29177913029207,2.560060452687
37.923,414835,4.29291281340236,2.55746285152305
38.944,413518,4.29054590993353,2.55746285152305
39.964,406899,4.28419268967,2.5522256014872
40.985,408385,4.28142725607157,2.55009715658821
42.003,409401,4.28786860255511,2.55009715658821
43.024,405855,4.27911625803259,2.5497125586963
44.043,398491,4.27038838776584,2.54152079921171
45.064,390509,4.26333576070612,2.53663695742467
46.083,382444,4.25443019059467,2.53494456020529
47.105,375750,4.24058217495382,2.52949859119721
48.123,372408,4.24399250025724,2.53123818535442
49.144,367869,4.23402663641012,2.5254413207529
50.163,374062,4.240660231028,2.52333543225178
51.184,376694,4.24689733905234,2.53166835446399
52.204,381798,4.25703753495421,2.5342945268964
53.224,399907,4.27583453763854,2.55504109237074
54.244,411533,4.2841838544602,2.54875286128482
55.264,414453,4.29341013931328,2.55937114320924
56.284,418409,4.28389158107494,2.55203158233207
57.304,419452,4.29946862094934,2.55723010035059
58.324,418684,4.29360969218015,2.56074373655926
59.344,416474,4.29484863372449,2.56074373655926
60.363,416415,4.29176463539353,2.56074373655926
61.383,414773,4.28507373083204,2.56012413732004
62.403,411251,4.28871188946596,2.55209283475113
63.424,413260,4.28666810283716,2.54978683126174
64.444,411336,4.28611999750679,2.55274092900853
65.463,410247,4.29358898790347,2.55516802675183
66.483,412337,4.29213428731454,2.55610529596303
67.503,411930,4.294473486618,2.55939912721647
68.523,414925,4.29056020610768,2.55760879785796
69.544,412737,4.29528967741262,2.56343785925904
70.563,410799,4.28241090080534,2.56171223726688
71.584,408543,4.28524616076869,2.55686060230595
72.603,405484,4.2857942079767,2.55624688490795
73.624,401582,4.276251388821,2.55112551115504
74.643,394083,4.27504235073097,2.54697610690088
75.663,381771,4.25673456319802,2.54123440611642
76.683,374727,4.24331710558393,2.52970837880985
77.704,370267,4.24305840118303,2.52835491931197
78.723,362600,4.2354853865478,2.52695976015512
79.744,368388,4.24003745578542,2.53153780102577
80.763,361658,4.23447956974903,2.52597729574026
81.784,357567,4.2277841608662,2.52338756772577
82.803,356384,4.22668594112197,2.51586044106608
83.824,372908,4.24404979113292,2.52747219020223
84.843,376516,4.24917892524263,2.53538392174695
85.864,368762,4.24542364601995,2.52786255185236
86.884,364293,4.23556330190685,2.52900670815799
87.904,364714,4.23351466174195,2.52900670815799
88.923,370329,4.24775609472254,2.53071824282849
89.945,385373,4.26478481588568,2.53994615633367
90.963,385126,4.2642378127892,2.54152139405972
91.984,388688,4.26027718054038,2.53897263709861
93.003,400277,4.2830108316231,2.56134060533148
94.023,407983,4.28706967679588,2.5548917637897
95.043,413130,4.29039297613764,2.55244141953452
96.063,417469,4.2988569314249,2.55809843564465
97.083,416370,4.29360795984177,2.5582674879653
98.104,413612,4.28711381671817,2.5582674879653
99.124,415442,4.29223928317616,2.56030664096717
100.144,415534,4.29299361452569,2.56030664096717
101.164,413425,4.29615619699294,2.56030664096717
102.184,415281,4.28923724137765,2.56030664096717
103.204,412241,4.28661929375947,2.5600015644153
104.224,418589,4.29617526612676,2.56232482693524
105.244,419164,4.28852546360266,2.56232482693524
106.264,420715,4.29945311505268,2.56091002874735
107.283,420896,4.29535275675859,2.55978294122661
108.304,423383,4.30195338265122,2.56146057821757
109.323,419984,4.29264787709917,2.55886869739829
110.344,418766,4.29394808828511,2.5600406848232
111.363,414505,4.29800686406119,2.55848603236313
112.384,410705,4.28535024548403,2.54973883301604
113.404,405914,4.28474050855542,2.55533274788566
114.424,411934,4.28893251497324,2.55494311383281
115.443,408361,4.2889371781941,2.55341605947796
116.464,396889,4.26632778919826,2.54643790818695
117.484,386304,4.26423476304392,2.54011329552664
118.503,377893,4.25257240222003,2.53149665313348
119.524,373976,4.24751051206852,2.53337683579868
120.544,370026,4.24021899183484,2.5286476701139
121.564,367397,4.24362025429338,2.52595615145511
122.583,371014,4.24111107090382,2.53052742844989
123.603,372559,4.24140979937022,2.53052742844989
124.624,369316,4.24176153767087,2.52741149257145
125.644,366432,4.22826800580499,2.52592754459781
126.664,370865,4.24037672614319,2.52230238778641
127.683,365555,4.23782481220429,2.53161666340616
128.704,374619,4.24480968681333,2.52907622421749
129.723,372307,4.24696076412355,2.53496382286798
130.744,364585,4.23089759736805,2.52742163187314
131.763,358405,4.22450614050378,2.52456377030666
132.784,352635,4.21758536623084,2.5119821407396
