state3.2
"[28457.0, 28627.0]"
"[30587.0, 30621.0]"
"[31438.0, 31502.0]"
"[31927.0, 32037.0]"
"[32567.0, 32626.0]"
"[33830.0, 33957.0]"
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
