state1
4.2574
4.2749500000000005
4.25265
4.2588
4.2505
4.25495
4.2539
4.2604
4.24575
4.2506
4.2482
4.2534
4.2574
4.2476
4.253
4.2377
4.2255
4.2409
4.2433
4.2387
4.24465
4.24415
4.2457
4.23945
4.24175
4.24055
4.2453
4.2469
4.24285
4.2387999999999995
4.24405
4.2544
4.2548
4.2659
4.2738
4.2872
4.2632
4.2735
4.2481
4.2769
4.25825
4.2543
4.2596
4.2527
4.25455
4.2586
4.2542
4.25245
4.25835
4.2575
4.2406
4.2644
4.2539
""
""
""
""
""
""
""
""
""
