time,intensity,tau_empirical,tau_fit
1.012,261248,4.15386714366305,2.43259856140693
2.192,278945,4.20140947634442,2.46795959043813
3.212,285205,4.20400970068226,2.48296610842395
4.284,275429,4.18434218983317,2.46117384720976
5.293,274087,4.17553616063399,2.46117384720976
6.313,267454,4.1629355735727,2.44448003301451
7.333,277310,4.19230242450534,2.45509034261141
8.352,271908,4.17977866913538,2.45369006400265
9.377,268627,4.16394796540465,2.45268977185198
10.395,266554,4.1604627220476,2.43696714438652
11.412,270641,4.16910478979079,2.45516030419338
12.432,273418,4.18328812592184,2.4622103864634
13.452,269310,4.17820388623375,2.46153222243433
14.472,270801,4.17912076645966,2.46153222243433
15.493,269367,4.167115395567,2.46153222243433
16.513,273022,4.17816792746128,2.45448580695833
17.533,267113,4.15984678032323,2.45349397005608
18.552,278831,4.18333369481367,2.45896498432621
19.572,272970,4.17473207172559,2.46330151588888
20.592,266635,4.16710510518032,2.45127125069435
21.612,261605,4.16363495900922,2.43789635856262
22.632,261711,4.14693450691383,2.43621302991625
23.656,263528,4.15570197658163,2.43637325120522
24.673,261191,4.15758849756659,2.43736503311793
25.692,265992,4.15490711083488,2.44046651039416
26.712,263166,4.16145553778949,2.44016706164168
27.733,261120,4.14420792309539,2.42667826199056
28.752,260752,4.14767711685641,2.44013906485894
29.773,265702,4.16512697291213,2.4411868223871
30.792,267228,4.17608139684687,2.45325295679094
31.812,272750,4.17623140957378,2.45438404778036
32.832,277333,4.19011092337699,2.46424036398987
33.852,265486,4.15931100692634,2.44095620836794
34.872,263200,4.15301077206868,2.45072826723341
35.893,273108,4.18150835716288,2.46104651547008
36.913,281178,4.18872078857998,2.46810282364181
37.933,278457,4.18296995545351,2.46760565901344
38.952,271281,4.17242286865467,2.44498976369813
39.972,264830,4.1570443395977,2.43688454510806
40.992,259230,4.14349617454849,2.42500822417086
42.013,270986,4.17820874378394,2.45229070404597
43.032,262696,4.15942950271284,2.4400715433795
44.052,271099,4.1730386444354,2.46216750355945
45.072,274429,4.1801319655123,2.45649689111997
46.093,269055,4.15953056870763,2.44807529728045
47.112,261599,4.14763377123401,2.42749368708495
48.133,267612,4.16062198452963,2.44154519174195
49.152,268097,4.16742311569944,2.45610080832784
50.172,262812,4.16184009766943,2.44924628269739
51.192,260181,4.15702475974075,2.4436035727358
52.212,270906,4.1732996088889,2.45170995695125
53.232,271443,4.17375268035878,2.45203682622288
54.252,265209,4.15540771116818,2.44011415082729
55.272,275613,4.17918330060749,2.45202928050619
